BlackRock Short Maturity Municipal Bond ETF
Fund Holdings as of,"Dec 31, 2021"
Inception Date,"Mar 03, 2015"
Shares Outstanding,"5,950,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Accrual Date,Effective Date
"KINGS POINT N Y","Cash and/or Derivatives","Cash","1,311,005.07","0.44","1,311,005.07","1,300,000.00","496134MD6","US496134MD67","-","100.40","United States","-","USD","0.56","0.27","1.00","Jul 22, 2022","1.00","0.56","-","0.27","0.56","0.27","USD","Jul 22, 2021","Jul 22, 2021"
"SOUTHEAST ENERGY AUTH COMMODIT","Corporate Muni","Fixed Income","1,302,366.18","0.44","1,302,366.18","1,200,000.00","84136FAL1","US84136FAL13","-","108.20","United States","-","USD","2.33","0.58","1.00","Jun 01, 2024","4.00","2.32","-","0.58","2.32","0.58","USD","Jun 29, 2021","Jun 29, 2021"
"METROPOLITAN WASH D C ARPTS AU","Transportation","Fixed Income","1,256,712.80","0.42","1,256,712.80","1,200,000.00","592647EV9","US592647EV95","-","103.48","United States","-","USD","0.74","0.35","1.00","Oct 01, 2022","5.00","0.74","-","0.35","0.74","0.35","USD","Jul 03, 2018","Jul 03, 2018"
"TEXAS MUN GAS ACQUISITION & SU","Corporate Muni","Fixed Income","1,244,946.96","0.42","1,244,946.96","1,150,000.00","88256HAY4","US88256HAY45","-","108.03","United States","-","USD","1.89","0.85","1.00","Dec 15, 2023","5.00","1.88","-","0.85","1.88","0.85","USD","Feb 25, 2021","Feb 25, 2021"
"NEVADA HSG DIV SINGLE FAMILY M","Housing","Fixed Income","1,174,765.43","0.39","1,174,765.43","1,175,000.00","641279QU1","US641279QU19","-","99.97","United States","-","USD","0.50","0.28","1.00","Dec 01, 2022","0.25","0.91","-","0.28","0.91","0.28","USD","Dec 16, 2021","Dec 16, 2021"
"NEW JERSEY ECONOMIC DEV AUTH R","State Tax-Backed","Fixed Income","1,141,887.15","0.38","1,141,887.15","1,010,000.00","64577BD84","US64577BD846","-","112.22","United States","-","USD","2.67","0.64","1.00","Nov 01, 2024","5.00","2.66","-","0.64","2.66","0.64","USD","Jan 23, 2017","Jan 23, 2017"
"ILLINOIS DEV FIN AUTH REV","Cash and/or Derivatives","Cash","1,100,086.79","0.37","1,100,086.79","1,100,000.00","45188RWL9","US45188RWL94","-","100.00","United States","-","USD","0.00","0.12","1.00","Jun 01, 2029","0.12","0.00","-","0.12","0.00","0.12","USD","Jun 14, 2001","Jun 14, 2001"
"CENTRAL PLAINS ENERGY PROJ NEB","Corporate Muni","Fixed Income","1,079,851.07","0.36","1,079,851.07","1,000,000.00","154871CT2","US154871CT22","-","107.99","United States","-","USD","1.89","0.96","1.00","Jan 01, 2024","5.00","1.88","-","0.96","1.88","0.96","USD","Nov 27, 2018","Nov 27, 2018"
"NEW JERSEY ECONOMIC DEV AUTH R","State Tax-Backed","Fixed Income","1,069,028.35","0.36","1,069,028.35","1,000,000.00","645918U92","US645918U926","-","105.24","United States","-","USD","1.13","0.49","1.00","Mar 01, 2023","5.00","1.13","-","0.49","1.13","0.49","USD","Jan 31, 2013","Jan 31, 2013"
"EPHRATA PA AREA SCH DIST","School Districts","Fixed Income","1,065,243.07","0.36","1,065,243.07","1,000,000.00","294223RB0","US294223RB08","-","105.52","United States","-","USD","2.09","0.44","1.00","Mar 01, 2024","3.00","2.09","-","0.44","2.09","0.44","USD","Jul 29, 2021","Jul 29, 2021"
"KENTUCKY ST PPTY & BLDGS COMMN","State Tax-Backed","Fixed Income","1,048,418.09","0.35","1,048,418.09","1,000,000.00","49151FK41","US49151FK416","-","104.01","United States","-","USD","0.82","0.18","1.00","Nov 01, 2022","5.00","0.82","-","0.18","0.82","0.18","USD","Jul 22, 2020","Jul 22, 2020"
"NEW JERSEY ECONOMIC DEV AUTH R","State Tax-Backed","Fixed Income","1,022,744.45","0.34","1,022,744.45","1,000,000.00","64577BSV7","US64577BSV70","-","102.05","United States","-","USD","0.45","0.48","1.00","Jun 15, 2022","5.00","0.45","-","0.48","0.45","0.48","USD","Dec 08, 2016","Dec 08, 2016"
"MICHIGAN FIN AUTH REV","Tobacco","Fixed Income","1,017,838.03","0.34","1,017,838.03","1,000,000.00","59447TJ46","US59447TJ467","-","101.45","United States","-","USD","0.42","0.51","1.00","Jun 01, 2022","4.00","0.42","-","0.51","0.42","0.51","USD","Oct 15, 2020","Oct 15, 2020"
"MIAMI DADE CNTY FLA INDL DEV A","Corporate Muni","Fixed Income","1,001,410.76","0.34","1,001,410.76","1,000,000.00","59333GAJ7","US59333GAJ76","-","99.90","United States","-","USD","1.60","0.64","1.00","Aug 01, 2023","0.58","1.57","-","0.64","1.57","0.64","USD","Aug 02, 2021","Aug 26, 2008"
"WISCONSIN HSG & ECONOMIC DEV A","Cash and/or Derivatives","Cash","1,000,159.45","0.34","1,000,159.45","1,000,000.00","97689QNE2","US97689QNE25","-","100.00","United States","-","USD","0.00","0.10","1.00","Mar 01, 2041","0.10","0.00","-","0.10","0.00","0.10","USD","Jun 23, 2021","Jun 23, 2021"
"MUNICIPAL ELEC AUTH GA","Cash and/or Derivatives","Cash","1,000,064.93","0.34","1,000,064.93","1,000,000.00","626207VS0","US626207VS06","-","100.00","United States","-","USD","0.00","0.09","1.00","Jan 01, 2048","0.09","0.00","-","0.09","0.00","0.09","USD","Feb 11, 2019","Aug 21, 2008"
"MASSACHUSETTS ST HSG FIN AGY H","Housing","Fixed Income","998,902.44","0.34","998,902.44","1,000,000.00","57587GHB4","US57587GHB41","-","99.86","United States","-","USD","2.11","0.46","1.00","Jun 01, 2024","0.40","2.40","-","0.46","2.40","0.46","USD","Jun 24, 2021","Jun 24, 2021"
"MASSACHUSETTS ST HSG FIN AGY H","Housing","Fixed Income","998,321.75","0.34","998,321.75","1,000,000.00","57587GHA6","US57587GHA67","-","99.81","United States","-","USD","1.12","0.40","1.00","Dec 01, 2023","0.30","1.91","-","0.40","1.91","0.40","USD","Jun 24, 2021","Jun 24, 2021"
"EVESHAM TWP N J","Cash and/or Derivatives","Cash","995,926.62","0.33","995,926.62","987,500.00","300471RF8","US300471RF81","-","100.31","United States","-","USD","0.45","0.31","1.00","Jun 14, 2022","1.00","0.45","-","0.31","0.45","0.31","USD","Jun 15, 2021","Jun 15, 2021"
"NEW JERSEY ST TRANSN TR FD AUTH","State Tax-Backed","Fixed Income","953,404.63","0.32","953,404.63","910,000.00","6461355S8","US6461355S88","-","104.54","United States","-","USD","0.94","0.49","1.00","Dec 15, 2022","5.25","0.94","-","0.49","0.94","0.49","USD","Jan 19, 2005","Jan 19, 2005"
"CONNECTICUT ST","State Tax-Backed","Fixed Income","943,338.99","0.32","943,338.99","900,000.00","20772JNJ7","US20772JNJ78","-","102.51","United States","-","USD","0.52","0.33","1.00","Jul 15, 2022","5.00","0.53","-","0.33","0.53","0.33","USD","Aug 07, 2013","Aug 07, 2013"
"WASHINGTON HEALTH CARE FACILITIES","Health","Fixed Income","921,270.85","0.31","921,270.85","800,000.00","93978HVA0","US93978HVA03","-","113.08","United States","-","USD","3.28","1.26","1.00","Aug 01, 2025","5.00","3.26","-","1.26","3.26","1.26","USD","Aug 21, 2019","Aug 21, 2019"
"CONNECTICUT ST","State Tax-Backed","Fixed Income","912,312.17","0.31","912,312.17","900,000.00","20772KKE8","US20772KKE81","-","101.12","United States","-","USD","0.42","0.31","1.00","Jun 01, 2022","3.00","0.42","-","0.31","0.42","0.31","USD","Jun 25, 2020","Jun 25, 2020"
"ALBANY N Y INDL DEV AGY CIVIC","Cash and/or Derivatives","Cash","900,139.81","0.30","900,139.81","900,000.00","012440FQ1","US012440FQ16","-","100.00","United States","-","USD","0.00","0.21","1.00","Jul 01, 2032","0.21","0.00","-","0.21","0.00","0.21","USD","May 30, 2002","May 30, 2002"
"SOUTH CAROLINA ST PUB SVCS AUT","Cash and/or Derivatives","Cash","900,086.05","0.30","900,086.05","900,000.00","837151WN5","US837151WN58","-","100.00","United States","-","USD","0.00","0.16","1.00","Jan 01, 2036","0.16","0.00","-","0.16","0.00","0.16","USD","Nov 21, 2019","Nov 21, 2019"
"NEWBURGH TOWN N Y","Cash and/or Derivatives","Cash","826,935.75","0.28","826,935.75","820,000.00","65087RBH1","US65087RBH12","-","100.23","United States","-","USD","0.38","0.40","1.00","May 18, 2022","1.00","0.38","-","0.40","0.38","0.40","USD","May 18, 2021","May 18, 2021"
"PARK RIDGE N J","Cash and/or Derivatives","Cash","806,881.99","0.27","806,881.99","800,000.00","700807LM0","US700807LM01","-","100.19","United States","-","USD","0.33","0.42","1.00","Apr 29, 2022","1.00","0.33","-","0.42","0.33","0.42","USD","Apr 30, 2021","Apr 30, 2021"
"BLACK BELT ENERGY GAS DIST ALA","Corporate Muni","Fixed Income","775,645.51","0.26","775,645.51","750,000.00","09182TAG2","US09182TAG22","-","103.17","United States","-","USD","0.91","0.52","1.00","Dec 01, 2022","4.00","0.91","-","0.52","0.91","0.52","USD","Dec 09, 2021","Dec 09, 2021"
"NEW JERSEY ST TRANSN TR FD AUT","Transportation","Fixed Income","766,910.54","0.26","766,910.54","750,000.00","6461363A7","US6461363A70","-","102.03","United States","-","USD","0.45","0.53","1.00","Jun 15, 2022","5.00","0.45","-","0.53","0.45","0.53","USD","Jul 25, 2018","Jul 25, 2018"
"OYSTER BAY N Y","Local Tax-Backed","Fixed Income","748,940.00","0.25","748,940.00","715,000.00","692160LP7","US692160LP73","-","102.86","United States","-","USD","0.61","0.40","1.00","Aug 15, 2022","5.00","0.61","-","0.40","0.61","0.40","USD","Apr 24, 2014","Apr 24, 2014"
"MUHLENBERG PA SCH DIST","School Districts","Fixed Income","712,959.41","0.24","712,959.41","700,000.00","624805PV3","US624805PV34","-","101.34","United States","-","USD","0.37","0.39","1.00","May 15, 2022","4.00","0.37","-","0.39","0.37","0.39","USD","Jul 14, 2020","Jul 14, 2020"
"MICHIGAN FIN AUTH REV","Health","Fixed Income","666,692.81","0.22","666,692.81","665,000.00","59447TT86","US59447TT862","-","100.17","United States","-","USD","1.79","0.30","1.00","Oct 15, 2023","0.40","1.78","-","0.30","1.78","0.30","USD","May 12, 2021","May 12, 2021"
"NEW MEXICO MUN ENERGY ACQUISIT","Corporate Muni","Fixed Income","610,792.67","0.21","610,792.67","600,000.00","647207AU3","US647207AU37","-","101.13","United States","-","USD","0.33","0.59","1.00","May 01, 2022","4.00","0.33","-","0.59","0.33","0.59","USD","Aug 01, 2019","Aug 01, 2019"
"PENNSYLVANIA HSG FIN AGY SINGL","Housing","Fixed Income","587,004.56","0.20","587,004.56","500,000.00","70879QMZ3","US70879QMZ36","-","116.01","United States","-","USD","3.44","0.67","1.00","Oct 01, 2025","5.00","3.44","-","0.67","3.44","0.67","USD","Sep 21, 2021","Sep 21, 2021"
"CALIFORNIA CNTY CALIF TOB SECU","Tobacco","Fixed Income","554,637.61","0.19","554,637.61","545,000.00","13016NEE0","US13016NEE04","-","101.44","United States","-","USD","0.42","0.55","1.00","Jun 01, 2022","4.00","0.42","-","0.55","0.42","0.55","USD","Jun 10, 2020","Jun 10, 2020"
"METROPOLITAN GOVT NASHVILLE &","Education","Fixed Income","547,910.15","0.18","547,910.15","535,000.00","592029AS1","US592029AS19","-","101.52","United States","-","USD","0.33","0.41","1.00","May 01, 2022","5.00","0.34","-","0.41","0.34","0.41","USD","Oct 27, 2021","Oct 27, 2021"
"CONNELLSVILLE PA AREA SCH DIST","School Districts","Fixed Income","518,750.66","0.17","518,750.66","500,000.00","207889SH0","US207889SH08","-","102.24","United States","-","USD","0.61","0.39","1.00","Aug 15, 2022","4.00","0.61","-","0.39","0.61","0.39","USD","May 17, 2019","May 17, 2019"
"NEW YORK TRANSN DEV CORP SPL F","Transportation","Fixed Income","516,047.52","0.17","516,047.52","495,000.00","650116EB8","US650116EB89","-","103.84","United States","-","USD","0.91","0.79","1.00","Dec 01, 2022","5.00","0.90","-","0.79","0.90","0.79","USD","Dec 15, 2020","Dec 15, 2020"
"NEW JERSEY ST TRANSN TR FD AUTH","State Tax-Backed","Fixed Income","511,776.62","0.17","511,776.62","470,000.00","646136YB1","US646136YB14","-","108.67","United States","-","USD","1.89","0.54","1.00","Dec 15, 2023","5.00","1.88","-","0.54","1.88","0.54","USD","Oct 21, 2010","Oct 21, 2010"
"CONNECTICUT ST HEALTH & EDL FA","Health","Fixed Income","508,036.31","0.17","508,036.31","500,000.00","20775DJX1","US20775DJX12","-","101.61","United States","-","USD","0.49","0.77","1.00","Jul 01, 2022","4.00","0.49","-","0.77","0.49","0.77","USD","Apr 06, 2021","Apr 06, 2021"
"KENTUCKY ST ECON DEV FIN AUTH LOUI 144A","Cash and/or Derivatives","Cash","500,045.89","0.17","500,045.89","500,000.00","88033Y2K6","US88033Y2K68","-","100.00","United States","-","USD","0.00","0.13","1.00","Dec 01, 2041","0.13","0.00","-","0.13","0.00","0.13","USD","Jan 11, 2018","Jan 11, 2018"
"MIAMI-DADE CNTY FLA TRAN SYS S 144A","Cash and/or Derivatives","Cash","500,000.00","0.17","500,000.00","500,000.00","88034WW67","US88034WW671","-","100.00","United States","-","USD","0.00","0.14","1.00","Jul 01, 2049","0.14","0.00","-","0.14","0.00","0.14","USD","Sep 03, 2020","Sep 03, 2020"
"EAST BATON ROUGE PARISH LA SAL","Local Tax-Backed","Fixed Income","487,106.15","0.16","487,106.15","465,000.00","270764ER0","US270764ER00","-","102.67","United States","-","USD","0.57","0.41","1.00","Aug 01, 2022","5.00","0.57","-","0.41","0.57","0.41","USD","Sep 18, 2020","Sep 18, 2020"
"SOUTHEAST ENERGY AUTH COMMODIT","Corporate Muni","Fixed Income","480,864.27","0.16","480,864.27","450,000.00","84136FAB3","US84136FAB31","-","105.86","United States","-","USD","1.70","0.63","1.00","Oct 01, 2023","4.00","1.69","-","0.63","1.69","0.63","USD","Apr 30, 2021","Apr 30, 2021"
"OYSTER BAY N Y","Local Tax-Backed","Fixed Income","448,383.03","0.15","448,383.03","425,000.00","692160SM7","US692160SM79","-","104.17","United States","-","USD","1.14","0.41","1.00","Mar 01, 2023","4.00","1.14","-","0.41","1.14","0.41","USD","Feb 03, 2021","Feb 03, 2021"
"TEXAS ST","Cash and/or Derivatives","Cash","410,029.65","0.14","410,029.65","410,000.00","882723J26","US882723J263","-","100.00","United States","-","USD","0.00","0.11","1.00","Jun 01, 2044","0.11","0.00","-","0.11","0.00","0.11","USD","Nov 15, 2018","Feb 26, 2014"
"LOUISIANA ST OFFSHORE TERM AUT","Corporate Muni","Fixed Income","408,040.24","0.14","408,040.24","400,000.00","546510FP8","US546510FP84","-","101.88","United States","-","USD","2.83","1.31","1.00","Sep 01, 2027","1.65","5.39","-","1.31","5.39","1.31","USD","Dec 03, 2019","Aug 24, 2007"
"PENNSYLVANIA HSG FIN AGY SINGL","Housing","Fixed Income","397,494.69","0.13","397,494.69","380,000.00","70879QJE4","US70879QJE44","-","103.35","United States","-","USD","0.74","0.51","1.00","Oct 01, 2022","5.00","0.74","-","0.51","0.74","0.51","USD","Sep 29, 2020","Sep 29, 2020"
"TENNERGY CORP TENN GAS REV","Corporate Muni","Fixed Income","393,927.72","0.13","393,927.72","375,000.00","880397BJ2","US880397BJ20","-","103.71","United States","-","USD","1.14","0.79","1.00","Mar 01, 2023","4.00","1.13","-","0.79","1.13","0.79","USD","May 04, 2021","May 04, 2021"
"SOUTHEASTERN PA TRANSN AUTH RE","Transportation","Fixed Income","368,295.18","0.12","368,295.18","360,000.00","842039EH8","US842039EH80","-","101.89","United States","-","USD","0.42","0.46","1.00","Jun 01, 2022","5.00","0.42","-","0.46","0.42","0.46","USD","Jul 29, 2020","Jul 29, 2020"
"SOUTHEAST ENERGY AUTH COMMODIT","Corporate Muni","Fixed Income","367,635.15","0.12","367,635.15","355,000.00","84136FAA5","US84136FAA57","-","102.56","United States","-","USD","0.75","0.57","1.00","Oct 01, 2022","4.00","0.74","-","0.57","0.74","0.57","USD","Apr 30, 2021","Apr 30, 2021"
"GREENE CNTY MO CTFS PARTN","Local Tax-Backed","Fixed Income","364,457.85","0.12","364,457.85","350,000.00","39448PCH3","US39448PCH38","-","103.13","United States","-","USD","1.14","0.31","1.00","Mar 01, 2023","3.00","1.14","-","0.31","1.14","0.31","USD","Apr 15, 2021","Apr 15, 2021"
"WASHINGTON MO CTFS PARTN","Local Tax-Backed","Fixed Income","358,352.38","0.12","358,352.38","350,000.00","939304CB5","US939304CB56","-","100.72","United States","-","USD","0.16","0.67","1.00","Mar 01, 2022","5.00","0.17","-","0.67","0.17","0.67","USD","Mar 26, 2019","Mar 26, 2019"
"TENNERGY CORP TENN GAS REV","Corporate Muni","Fixed Income","346,591.88","0.12","346,591.88","335,000.00","880397BH6","US880397BH63","-","102.13","United States","-","USD","0.66","0.79","1.00","Sep 01, 2022","4.00","0.65","-","0.79","0.65","0.79","USD","May 04, 2021","May 04, 2021"
"TENNERGY CORP TENN GAS REV","Corporate Muni","Fixed Income","341,068.62","0.11","341,068.62","320,000.00","880397BK9","US880397BK92","-","105.25","United States","-","USD","1.61","0.82","1.00","Sep 01, 2023","4.00","1.60","-","0.82","1.60","0.82","USD","May 04, 2021","May 04, 2021"
"CLEVELAND OH","Local Tax-Backed","Fixed Income","304,983.91","0.10","304,983.91","300,000.00","186343X87","US186343X876","-","101.49","United States","-","USD","0.91","0.37","1.00","Dec 01, 2022","2.00","0.91","-","0.37","0.91","0.37","USD","Jul 30, 2020","Jul 30, 2020"
"DENVER COLO CITY & CNTY ARPT R","Transportation","Fixed Income","273,544.24","0.09","273,544.24","250,000.00","249182JV9","US249182JV98","-","108.78","United States","-","USD","1.80","0.29","1.00","Nov 15, 2023","5.00","1.80","-","0.29","1.80","0.29","USD","Dec 01, 2016","Dec 01, 2016"
"TENNESSEE ENERGY ACQUISITION C","Corporate Muni","Fixed Income","272,064.20","0.09","272,064.20","250,000.00","88044TAB5","US88044TAB52","-","107.99","United States","-","USD","1.76","0.61","1.00","Nov 01, 2023","5.00","1.76","-","0.61","1.76","0.61","USD","Jun 18, 2021","Jun 18, 2021"
"KING CNTY WASH HSG AUTH HSG RE","Housing","Fixed Income","253,064.96","0.09","253,064.96","250,000.00","494759QS5","US494759QS57","-","100.98","United States","-","USD","0.42","0.65","1.00","Jun 01, 2022","3.00","0.42","-","0.65","0.42","0.65","USD","Jun 18, 2020","Jun 18, 2020"
"BLACK BELT ENERGY GAS DIST ALA","Corporate Muni","Fixed Income","252,755.18","0.08","252,755.18","240,000.00","09182NAX8","US09182NAX84","-","104.98","United States","-","USD","1.39","0.47","1.00","Jun 01, 2023","4.00","1.39","-","0.47","1.39","0.47","USD","Apr 19, 2021","Apr 19, 2021"
"MICHIGAN FIN AUTH REV","Local Tax-Backed","Fixed Income","251,221.45","0.08","251,221.45","240,000.00","59447TM34","US59447TM347","-","103.84","United States","-","USD","0.82","0.38","1.00","Nov 01, 2022","5.00","0.82","-","0.38","0.82","0.38","USD","Oct 27, 2020","Oct 27, 2020"
"BLACK BELT ENERGY GAS DIST ALA","Corporate Muni","Fixed Income","248,599.69","0.08","248,599.69","240,000.00","09182NAW0","US09182NAW02","-","103.25","United States","-","USD","0.91","0.44","1.00","Dec 01, 2022","4.00","0.91","-","0.44","0.91","0.44","USD","Apr 19, 2021","Apr 19, 2021"
"NEW JERSEY ST TRANSPRTN TRUST FUND","Transportation","Fixed Income","224,960.42","0.08","224,960.42","220,000.00","646136Z79","US646136Z790","-","102.03","United States","-","USD","0.45","0.53","1.00","Jun 15, 2022","5.00","0.45","-","0.53","0.45","0.53","USD","Nov 02, 2016","Nov 02, 2016"
"NORTH CAROLINA TPK AUTH TRIANG","Transportation","Fixed Income","215,000.00","0.07","215,000.00","215,000.00","65830RBQ1","US65830RBQ11","-","100.00","United States","-","USD","0.01","0.00","1.00","Jan 01, 2022","5.00","0.00","-","0.00","0.00","0.00","USD","Dec 12, 2018","Dec 12, 2018"
"CONNECTICUT ST SPL TAX OBLIG R","State Tax-Backed","Fixed Income","204,737.25","0.07","204,737.25","200,000.00","207758ZF3","US207758ZF33","-","101.54","United States","-","USD","0.33","0.39","1.00","May 01, 2022","5.00","0.33","-","0.39","0.33","0.39","USD","May 29, 2020","May 29, 2020"
"NEW JERSEY ECONOMIC DEV AUTH R","State Tax-Backed","Fixed Income","204,548.89","0.07","204,548.89","200,000.00","64577XBX3","US64577XBX30","-","102.05","United States","-","USD","0.45","0.48","1.00","Jun 15, 2022","5.00","0.45","-","0.48","0.45","0.48","USD","Jan 14, 2021","Jan 14, 2021"
"PUBLIC FIN AUTH WIS HEALTHCARE","Health","Fixed Income","200,000.00","0.07","200,000.00","200,000.00","74444KAP9","US74444KAP93","-","100.00","United States","-","USD","0.01","0.00","1.00","Jan 01, 2022","5.00","0.00","-","0.00","0.00","0.00","USD","Jul 23, 2020","Jul 23, 2020"
"NEW JERSEY ST TRANSN TR FD AUTH","State Tax-Backed","Fixed Income","199,662.50","0.07","199,662.50","190,000.00","646136LU3","US646136LU32","-","104.84","United States","-","USD","0.94","0.42","1.00","Dec 15, 2022","5.50","0.94","-","0.42","0.94","0.42","USD","Jun 01, 2006","Jun 01, 2006"
"PUBLIC FIN AUTH WIS HOSP REV","Health","Fixed Income","179,028.71","0.06","179,028.71","175,000.00","74442CCG7","US74442CCG78","-","101.89","United States","-","USD","0.42","0.46","1.00","Jun 01, 2022","5.00","0.42","-","0.46","0.42","0.46","USD","Oct 01, 2020","Oct 01, 2020"
"BLACK BELT ENERGY GAS DIST ALA","Corporate Muni","Fixed Income","173,060.66","0.06","173,060.66","170,000.00","09182NAV2","US09182NAV29","-","101.47","United States","-","USD","0.42","0.47","1.00","Jun 01, 2022","4.00","0.42","-","0.47","0.42","0.47","USD","Apr 19, 2021","Apr 19, 2021"
"NEW JERSEY ST TRANSN TR FD AUTH","State Tax-Backed","Fixed Income","170,311.38","0.06","170,311.38","155,000.00","646136EK3","US646136EK33","-","109.63","United States","-","USD","1.88","0.54","1.00","Dec 15, 2023","5.50","1.88","-","0.54","1.88","0.54","USD","Jun 01, 2006","Jun 01, 2006"
"BLACKROCK LIQ MUNICASH CL INS MMF","Cash and/or Derivatives","Money Market","-0.52","0.00","-0.52","-1.00","09248U841","US09248U8412","B0BW5H6","1.00","United States","-","USD","0.04","0.13","1.00","-","0.02","0.04","-","0.13","0.04","0.13","USD","-","Feb 23, 1984"
 
"The content contained herein is owned or licensed by BlackRock and/or its third-party information providers and is protected by applicable copyrights, trademarks, service marks, and/or other intellectual property rights. Such content is solely for your personal, non-commercial use. Accordingly, you may not copy, distribute, modify, post, frame or deep link this content. You may download material displayed on this Website for your personal use provided you also retain all copyright and other proprietary notices contained on the materials. Modification or use of the materials for any other purpose violates BlackRock's intellectual property rights.
Holdings subject to change. See www.iShares.com for the most recent funds holdings.
The values for “price” shown herein generally represent a price provided by a third-party pricing vendor for the portfolio holding and do not reflect the impact of systematic fair valuation (“the vendor price”). The vendor price is not necessarily the price at which the Fund values the portfolio holding for the purposes of determining its net asset value (the “valuation price”). Additionally, where applicable, foreign currency exchange rates with respect to the portfolio holdings denominated in non-U.S. currencies for the valuation price will be generally determined as of the close of business on the New York Stock Exchange, whereas for the vendor price will be generally determined as of 4 p.m. London. The values shown herein for “market value,” “weight,” and “notional value” (the “calculated values”) are based off of the vendor price and may have been different if the valuation price were to have been used to calculate such values. The vendor price is as of the most recent practicable date and may not necessarily be as of the date shown above.
Please see the “Determination of Net Asset Value” section of each Fund’s prospectus for additional information on the Fund’s valuation policies and procedures.
CAREFULLY CONSIDER THE FUNDS' INVESTMENT OBJECTIVES, RISK FACTORS, AND CHARGES AND EXPENSES BEFORE INVESTING. THIS AND OTHER INFORMATION CAN BE FOUND IN THE FUNDS' PROSPECTUSES OR, IF AVAILABLE, THE SUMMARY PROSPECTUSES WHICH MAY BE OBTAINED BY VISITING WWW.ISHARES.COM OR WWW.BLACKROCK.COM. READ THE PROSPECTUS CAREFULLY VEFORE INVESTING. INVESTING INVOLVES RISK, INCLUDING POSSIBLE LOSS OF PRINCIPAL.
This information should not be relied upon as research, investment advice, or a recommendation regarding any products, strategies, or any security in particular.
This material is strictly for illustrative, educational, or informational purposes and is subject to change.
The iShares Funds are distributed by BlackRock Investments, LLC (together with its affiliates, “BlackRock”).
The iShares Funds are not sponsored, endorsed, issued, sold or promoted by Barclays, Bloomberg Finance L.P., BlackRock Index Services, LLC, Cohen & Steers Capital Management, Inc., European Public Real Estate Association (“EPRA® ”), FTSE International Limited (“FTSE”), ICE Data Services, LLC, India Index Services & Products Limited, JPMorgan Chase & Co., Japan Exchange Group, MSCI Inc., Markit Indices Limited, Morningstar, Inc., The NASDAQ OMX Group, Inc., National Association of Real Estate Investment Trusts (“NAREIT”), New York Stock Exchange, Inc., Russell or S&P Dow Jones Indices LLC. None of these companies make any representation regarding the advisability of investing in the Funds. With the exception of BlackRock Index Services, LLC, who is an affiliate, BlackRock Investments, LLC is not affiliated with the companies listed above. Neither FTSE nor NAREIT makes any warranty regarding the FTSE NAREIT Equity REITS Index, FTSE NAREIT All Residential Capped Index or FTSE NAREIT All Mortgage Capped Index; all rights vest in NAREIT. Neither FTSE nor NAREIT makes any warranty regarding the FTSE EPRA/NAREIT Developed Real Estate ex-U.S. Index, FTSE EPRA/NAREIT Developed Europe Index or FTSE EPRA/NAREIT Global REIT Index; all rights vest in FTSE, NAREIT and EPRA.“FTSE®” is a trademark of London Stock Exchange Group companies and is used by FTSE under license.
©2021 BlackRock, Inc. All rights reserved. iSHARES and BLACKROCK are registered trademarks of BlackRock, Inc., or its subsidiaries. All other marks are the property of their respective owners.
ICRMH0421U/S-1620308"
