iShares® iBonds® Dec 2030 Term Corporate ETF
Fund Holdings as of,"Dec 31, 2021"
Inception Date,"Jun 23, 2020"
Shares Outstanding,"5,650,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Accrual Date,Effective Date
"EXPEDIA INC","Corporates","Fixed Income","457,840.30","0.32","457,840.30","442,000.00","30212PAR6","US30212PAR64","BLTZ2F1","102.36","United States","-","USD","6.98","2.92","1.00","Feb 15, 2030","3.25","7.03","-","2.91","6.84","2.91","USD","Feb 15, 2020","Mar 23, 2020"
"COSTCO WHOLESALE CORPORATION","Corporates","Fixed Income","456,400.58","0.32","456,400.58","469,000.00","22160KAP0","US22160KAP03","-","97.00","United States","-","USD","7.63","1.99","1.00","Apr 20, 2030","1.60","7.70","-","1.99","7.70","1.99","USD","Apr 20, 2020","Apr 20, 2020"
"TELEFONICA EUROPE BV","Corporates","Fixed Income","455,219.89","0.32","455,219.89","315,000.00","879385AD4","US879385AD49","4474021","142.11","Spain","-","USD","6.63","2.77","1.00","Sep 15, 2030","8.25","6.60","-","2.77","6.60","2.77","USD","Sep 21, 2000","Sep 21, 2000"
"CROWN CASTLE INTERNATIONAL CORP","Corporates","Fixed Income","451,218.60","0.32","451,218.60","420,000.00","22822VAR2","US22822VAR24","-","105.78","United States","-","USD","7.22","2.54","1.00","Jul 01, 2030","3.30","7.31","-","2.52","7.12","2.52","USD","Apr 03, 2020","Apr 03, 2020"
"VULCAN MATERIALS COMPANY","Corporates","Fixed Income","449,065.97","0.32","449,065.97","415,000.00","929160AZ2","US929160AZ21","BM95BK6","107.92","United States","-","USD","7.21","2.45","1.00","Jun 01, 2030","3.50","7.30","-","2.43","7.11","2.43","USD","May 18, 2020","May 18, 2020"
"BECTON DICKINSON AND COMPANY","Corporates","Fixed Income","447,167.79","0.32","447,167.79","430,000.00","075887CJ6","US075887CJ64","-","103.67","United States","-","USD","7.35","2.34","1.00","May 20, 2030","2.82","7.44","-","2.33","7.24","2.33","USD","May 20, 2020","May 20, 2020"
"KEURIG DR PEPPER INC","Corporates","Fixed Income","445,041.81","0.31","445,041.81","418,000.00","49271VAJ9","US49271VAJ98","-","105.94","United States","-","USD","7.20","2.41","1.00","May 01, 2030","3.20","7.29","-","2.39","7.10","2.39","USD","Apr 13, 2020","Apr 13, 2020"
"MONDELEZ INTERNATIONAL INC","Corporates","Fixed Income","442,320.33","0.31","442,320.33","424,000.00","609207AT2","US609207AT22","BKWF8H5","103.72","United States","-","USD","7.27","2.25","1.00","Apr 13, 2030","2.75","7.36","-","2.24","7.15","2.24","USD","Apr 13, 2020","Apr 13, 2020"
"BERKSHIRE HATHAWAY ENERGY CO","Corporates","Fixed Income","441,290.85","0.31","441,290.85","391,000.00","084659AV3","US084659AV35","-","111.16","United States","-","USD","7.16","2.26","1.00","Jul 15, 2030","3.70","7.28","-","2.22","7.09","2.22","USD","Jan 15, 2021","Mar 03, 2021"
"STARBUCKS CORPORATION","Corporates","Fixed Income","440,547.18","0.31","440,547.18","430,000.00","855244AZ2","US855244AZ28","BMBMD21","102.13","United States","-","USD","7.82","2.28","1.00","Nov 15, 2030","2.55","7.89","-","2.28","7.69","2.28","USD","May 07, 2020","May 07, 2020"
"FOX CORP","Corporates","Fixed Income","440,449.42","0.31","440,449.42","405,000.00","35137LAL9","US35137LAL99","-","107.95","United States","-","USD","7.06","2.43","1.00","Apr 08, 2030","3.50","7.16","-","2.40","6.97","2.40","USD","Apr 07, 2020","Apr 07, 2020"
"ENTERPRISE PRODUCTS OPERATING LLC","Corporates","Fixed Income","440,267.21","0.31","440,267.21","417,000.00","29379VBX0","US29379VBX01","BKM3QG4","104.41","United States","-","USD","7.06","2.20","1.00","Jan 31, 2030","2.80","7.15","-","2.18","6.95","2.18","USD","Jan 15, 2020","Jan 15, 2020"
"DELL INTERNATIONAL LLC","Corporates","Fixed Income","433,429.33","0.31","433,429.33","335,000.00","24703TAH9","US24703TAH95","-","126.52","United States","-","USD","6.62","2.70","1.00","Jul 15, 2030","6.20","6.74","-","2.62","6.58","2.62","USD","Jan 15, 2021","Jun 15, 2021"
"CVS HEALTH CORP","Corporates","Fixed Income","427,978.50","0.30","427,978.50","445,000.00","126650DN7","US126650DN71","-","95.54","United States","-","USD","7.85","2.32","1.00","Aug 21, 2030","1.75","7.89","-","2.32","7.89","2.32","USD","Aug 21, 2020","Aug 21, 2020"
"ADOBE INC","Corporates","Fixed Income","426,568.43","0.30","426,568.43","413,000.00","00724PAD1","US00724PAD15","BJSB7N9","102.33","United States","-","USD","7.20","1.99","1.00","Feb 01, 2030","2.30","7.29","-","1.98","7.08","1.98","USD","Feb 03, 2020","Feb 03, 2020"
"JEFFERIES GROUP LLC","Corporates","Fixed Income","425,811.66","0.30","425,811.66","377,000.00","47233JBH0","US47233JBH05","BD1DDP4","111.13","United States","-","USD","6.83","2.61","1.00","Jan 23, 2030","4.15","6.80","-","2.61","6.80","2.61","USD","Jan 23, 2018","Jan 23, 2018"
"GENERAL MILLS INC","Corporates","Fixed Income","425,294.33","0.30","425,294.33","405,000.00","370334CL6","US370334CL64","BM6QSF6","104.40","United States","-","USD","7.24","2.29","1.00","Apr 15, 2030","2.88","7.33","-","2.27","7.13","2.27","USD","Apr 03, 2020","Apr 03, 2020"
"LOWES COMPANIES INC","Corporates","Fixed Income","424,845.46","0.30","424,845.46","445,000.00","548661DY0","US548661DY05","BN4NTQ4","95.11","United States","-","USD","8.02","2.32","1.00","Oct 15, 2030","1.70","8.06","-","2.32","8.06","2.32","USD","Oct 22, 2020","Oct 22, 2020"
"JOHNSON & JOHNSON","Corporates","Fixed Income","420,265.35","0.30","420,265.35","434,000.00","478160CQ5","US478160CQ51","-","96.40","United States","-","USD","8.04","1.75","1.00","Sep 01, 2030","1.30","8.11","-","1.75","8.11","1.75","USD","Aug 25, 2020","Aug 25, 2020"
"UNITED PARCEL SERVICE INC","Corporates","Fixed Income","420,001.17","0.30","420,001.17","353,000.00","911312BY1","US911312BY18","BMGJVK1","117.87","United States","-","USD","6.84","2.08","1.00","Apr 01, 2030","4.45","6.98","-","2.02","6.80","2.02","USD","Mar 24, 2020","Mar 24, 2020"
"BRIXMOR OPERATING PARTNERSHIP LP","Corporates","Fixed Income","419,820.00","0.30","419,820.00","375,000.00","11120VAJ2","US11120VAJ26","-","109.93","United States","-","USD","7.02","2.73","1.00","Jul 01, 2030","4.05","7.12","-","2.70","6.94","2.70","USD","Jun 10, 2020","Jun 10, 2020"
"LOWES COMPANIES INC","Corporates","Fixed Income","419,450.70","0.30","419,450.70","358,000.00","548661DU8","US548661DU82","BMH1W14","116.22","United States","-","USD","6.86","2.34","1.00","Apr 15, 2030","4.50","6.98","-","2.28","6.80","2.28","USD","Mar 26, 2020","Mar 26, 2020"
"VMWARE INC","Corporates","Fixed Income","418,779.65","0.30","418,779.65","358,000.00","928563AF2","US928563AF20","-","116.38","United States","-","USD","6.89","2.52","1.00","May 15, 2030","4.70","7.01","-","2.46","6.84","2.46","USD","Apr 07, 2020","Apr 07, 2020"
"APPLE INC","Corporates","Fixed Income","413,792.80","0.29","413,792.80","422,000.00","037833DU1","US037833DU14","-","97.83","United States","-","USD","7.68","1.93","1.00","May 11, 2030","1.65","7.74","-","1.93","7.74","1.93","USD","May 11, 2020","May 11, 2020"
"TEXAS INSTRUMENTS INC","Corporates","Fixed Income","412,336.45","0.29","412,336.45","418,000.00","882508BJ2","US882508BJ22","-","98.37","United States","-","USD","7.62","1.96","1.00","May 04, 2030","1.75","7.70","-","1.96","7.70","1.96","USD","May 04, 2020","May 04, 2020"
"HUNTINGTON BANCSHARES INC","Corporates","Fixed Income","411,181.00","0.29","411,181.00","400,000.00","446150AS3","US446150AS35","-","101.75","United States","-","USD","7.24","2.31","1.00","Feb 04, 2030","2.55","7.21","-","2.31","7.14","2.31","USD","Feb 04, 2020","Feb 04, 2020"
"TARGET CORPORATION","Corporates","Fixed Income","410,762.00","0.29","410,762.00","396,000.00","87612EBJ4","US87612EBJ47","-","102.84","United States","-","USD","7.22","1.97","1.00","Feb 15, 2030","2.35","7.32","-","1.96","7.11","1.96","USD","Jan 28, 2020","Jan 28, 2020"
"DUKE ENERGY CORP","Corporates","Fixed Income","406,422.74","0.29","406,422.74","407,000.00","26441CBH7","US26441CBH79","BM8RPH8","99.65","United States","-","USD","7.49","2.50","1.00","Jun 01, 2030","2.45","7.55","-","2.50","7.55","2.50","USD","May 15, 2020","May 15, 2020"
"NOMURA HOLDINGS INC","Corporates","Fixed Income","404,383.50","0.29","404,383.50","400,000.00","65535HAS8","US65535HAS85","-","99.87","Japan","-","USD","7.54","2.70","1.00","Jul 16, 2030","2.68","7.50","-","2.70","7.50","2.70","USD","Jul 13, 2020","Jul 13, 2020"
"WILLIAMS COMPANIES INC","Corporates","Fixed Income","403,806.04","0.28","403,806.04","376,000.00","969457BX7","US969457BX79","-","106.95","United States","-","USD","7.54","2.62","1.00","Nov 15, 2030","3.50","7.62","-","2.60","7.43","2.60","USD","May 14, 2020","May 14, 2020"
"NORTHROP GRUMMAN CORP","Corporates","Fixed Income","403,753.01","0.28","403,753.01","347,000.00","666807BS0","US666807BS00","BLC8C02","115.62","United States","-","USD","6.92","2.33","1.00","May 01, 2030","4.40","7.05","-","2.27","6.87","2.27","USD","Mar 23, 2020","Mar 23, 2020"
"HP INC","Corporates","Fixed Income","402,253.64","0.28","402,253.64","380,000.00","40434LAC9","US40434LAC90","-","105.72","United States","-","USD","7.27","2.64","1.00","Jun 17, 2030","3.40","7.35","-","2.62","7.16","2.62","USD","Jun 17, 2020","Jun 17, 2020"
"MCDONALDS CORPORATION MTN","Corporates","Fixed Income","400,567.64","0.28","400,567.64","356,000.00","58013MFQ2","US58013MFQ24","-","110.72","United States","-","USD","7.15","2.21","1.00","Jul 01, 2030","3.60","7.27","-","2.17","7.08","2.17","USD","Mar 27, 2020","Mar 27, 2020"
"PFIZER INC","Corporates","Fixed Income","400,098.83","0.28","400,098.83","378,000.00","717081EW9","US717081EW90","-","105.19","United States","-","USD","7.27","1.94","1.00","Apr 01, 2030","2.63","7.38","-","1.92","7.18","1.92","USD","Mar 27, 2020","Mar 27, 2020"
"SIMON PROPERTY GROUP LP","Corporates","Fixed Income","398,676.03","0.28","398,676.03","386,000.00","828807DK0","US828807DK02","BMVPRM8","102.06","United States","-","USD","7.45","2.38","1.00","Jul 15, 2030","2.65","7.53","-","2.37","7.33","2.37","USD","Jul 09, 2020","Jul 09, 2020"
"CONSOLIDATED EDISON COMPANY OF NEW","Corporates","Fixed Income","398,244.54","0.28","398,244.54","367,000.00","209111FX6","US209111FX66","-","107.68","United States","-","USD","7.08","2.32","1.00","Apr 01, 2030","3.35","7.18","-","2.29","6.99","2.29","USD","Mar 31, 2020","Mar 31, 2020"
"FEDEX CORP","Corporates","Fixed Income","397,027.18","0.28","397,027.18","347,000.00","31428XBZ8","US31428XBZ87","BKPSFX6","113.87","United States","-","USD","6.99","2.41","1.00","May 15, 2030","4.25","7.11","-","2.36","6.93","2.36","USD","Apr 07, 2020","Apr 07, 2020"
"SUMITOMO MITSUI FINANCIAL GROUP IN","Corporates","Fixed Income","396,195.33","0.28","396,195.33","382,000.00","86562MBW9","US86562MBW91","-","102.45","Japan","-","USD","7.13","2.41","1.00","Jan 15, 2030","2.75","7.10","-","2.41","7.10","2.41","USD","Jan 15, 2020","Jan 15, 2020"
"VERIZON COMMUNICATIONS INC","Corporates","Fixed Income","395,444.52","0.28","395,444.52","414,000.00","92343VFX7","US92343VFX73","-","95.24","United States","-","USD","8.07","2.28","1.00","Oct 30, 2030","1.68","8.11","-","2.28","8.11","2.28","USD","Apr 30, 2021","May 03, 2021"
"VERIZON COMMUNICATIONS INC","Corporates","Fixed Income","391,989.17","0.28","391,989.17","416,000.00","92343VFL3","US92343VFL36","BK93J80","93.80","United States","-","USD","8.02","2.29","1.00","Sep 18, 2030","1.50","8.05","-","2.29","8.05","2.29","USD","Sep 18, 2020","Sep 18, 2020"
"ALPHABET INC","Corporates","Fixed Income","390,458.81","0.28","390,458.81","412,000.00","02079KAD9","US02079KAD90","BMD7L20","94.36","United States","-","USD","8.07","1.81","1.00","Aug 15, 2030","1.10","8.13","-","1.81","8.13","1.81","USD","Aug 05, 2020","Aug 05, 2020"
"EBAY INC","Corporates","Fixed Income","389,689.82","0.27","389,689.82","377,000.00","278642AW3","US278642AW32","BLGBMR4","102.54","United States","-","USD","7.19","2.36","1.00","Mar 11, 2030","2.70","7.27","-","2.35","7.07","2.35","USD","Mar 11, 2020","Mar 11, 2020"
"KIMBERLY-CLARK CORPORATION","Corporates","Fixed Income","383,117.00","0.27","383,117.00","352,000.00","494368CB7","US494368CB71","BMGWDJ3","108.02","United States","-","USD","7.13","2.04","1.00","Mar 26, 2030","3.10","7.25","-","2.01","7.05","2.01","USD","Mar 26, 2020","Mar 26, 2020"
"SAN DIEGO GAS & ELECTRIC CO","Corporates","Fixed Income","382,898.56","0.27","382,898.56","397,000.00","797440BZ6","US797440BZ64","-","96.02","United States","-","USD","7.98","2.20","1.00","Oct 01, 2030","1.70","8.03","-","2.20","8.03","2.20","USD","Sep 28, 2020","Sep 28, 2020"
"PRUDENTIAL PLC","Corporates","Fixed Income","381,924.63","0.27","381,924.63","355,000.00","74435KAA3","US74435KAA34","-","106.92","United Kingdom","-","USD","7.30","2.21","1.00","Apr 14, 2030","3.13","7.28","-","2.21","7.28","2.21","USD","Apr 14, 2020","Apr 14, 2020"
"DENTSPLY SIRONA INC","Corporates","Fixed Income","381,509.40","0.27","381,509.40","360,000.00","24906PAA7","US24906PAA75","BL6D184","105.70","United States","-","USD","7.27","2.49","1.00","Jun 01, 2030","3.25","7.35","-","2.47","7.16","2.47","USD","May 26, 2020","May 26, 2020"
"SCHLUMBERGER INVESTMENT SA","Corporates","Fixed Income","380,537.69","0.27","380,537.69","371,000.00","806854AJ4","US806854AJ48","-","102.53","United States","-","USD","7.50","2.32","1.00","Jun 26, 2030","2.65","7.58","-","2.31","7.38","2.31","USD","Jun 26, 2020","Jun 26, 2020"
"SUMITOMO MITSUI FINANCIAL GROUP IN","Corporates","Fixed Income","380,209.00","0.27","380,209.00","385,000.00","86562MCB4","US86562MCB46","-","97.73","Japan","-","USD","7.68","2.43","1.00","Jul 08, 2030","2.13","7.65","-","2.43","7.65","2.43","USD","Jul 08, 2020","Jul 08, 2020"
"AMERICAN TOWER CORPORATION","Corporates","Fixed Income","379,448.34","0.27","379,448.34","399,000.00","03027XBG4","US03027XBG43","-","94.70","United States","-","USD","7.96","2.55","1.00","Oct 15, 2030","1.88","7.99","-","2.55","7.99","2.55","USD","Sep 28, 2020","Sep 28, 2020"
"GILEAD SCIENCES INC","Corporates","Fixed Income","376,063.35","0.27","376,063.35","390,000.00","375558BY8","US375558BY84","-","96.01","United States","-","USD","8.00","2.15","1.00","Oct 01, 2030","1.65","8.05","-","2.15","8.05","2.15","USD","Sep 30, 2020","Sep 30, 2020"
"TOYOTA MOTOR CREDIT CORP MTN","Corporates","Fixed Income","375,974.55","0.27","375,974.55","340,000.00","89236TGY5","US89236TGY55","-","109.74","United States","-","USD","7.21","2.08","1.00","Apr 01, 2030","3.38","7.19","-","2.08","7.19","2.08","USD","Apr 01, 2020","Apr 01, 2020"
"DOW CHEMICAL COMPANY (THE)","Corporates","Fixed Income","375,160.07","0.26","375,160.07","380,000.00","260543DC4","US260543DC49","-","98.46","United States","-","USD","7.97","2.29","1.00","Nov 15, 2030","2.10","8.02","-","2.29","8.02","2.29","USD","Aug 26, 2020","Aug 26, 2020"
"CITIZENS FINANCIAL GROUP INC","Corporates","Fixed Income","373,165.33","0.26","373,165.33","350,000.00","174610AT2","US174610AT28","-","106.08","United States","-","USD","7.18","2.44","1.00","Apr 30, 2030","3.25","7.28","-","2.42","7.08","2.42","USD","Apr 30, 2020","Apr 30, 2020"
"PFIZER INC","Corporates","Fixed Income","371,752.89","0.26","371,752.89","379,000.00","717081EY5","US717081EY56","-","97.93","United States","-","USD","7.70","1.97","1.00","May 28, 2030","1.70","7.77","-","1.97","7.77","1.97","USD","May 28, 2020","May 28, 2020"
"FIDELITY NATIONAL FINANCIAL INC","Corporates","Fixed Income","371,115.89","0.26","371,115.89","350,000.00","31620RAJ4","US31620RAJ41","BMTD0M5","105.88","United States","-","USD","7.27","2.62","1.00","Jun 15, 2030","3.40","7.35","-","2.60","7.15","2.60","USD","Jun 12, 2020","Jun 12, 2020"
"PRINCIPAL FINANCIAL GROUP INC","Corporates","Fixed Income","370,557.12","0.26","370,557.12","374,000.00","74251VAS1","US74251VAS16","-","98.98","United States","-","USD","7.62","2.26","1.00","Jun 15, 2030","2.13","7.69","-","2.26","7.69","2.26","USD","Jun 12, 2020","Jun 12, 2020"
"RAYTHEON TECHNOLOGIES CORPORATION","Corporates","Fixed Income","368,412.75","0.26","368,412.75","365,000.00","75513EAD3","US75513EAD31","-","99.81","United States","-","USD","7.54","2.27","1.00","Jul 01, 2030","2.25","7.61","-","2.27","7.61","2.27","USD","May 18, 2020","May 18, 2020"
"BRIGHTHOUSE FINANCIAL INC","Corporates","Fixed Income","366,645.84","0.26","366,645.84","305,000.00","10922NAG8","US10922NAG88","-","119.49","United States","-","USD","6.70","2.98","1.00","May 15, 2030","5.63","6.81","-","2.91","6.64","2.91","USD","May 15, 2020","May 15, 2020"
"ACTIVISION BLIZZARD INC","Corporates","Fixed Income","365,964.93","0.26","365,964.93","394,000.00","00507VAP4","US00507VAP40","BMF3VQ0","92.49","United States","-","USD","8.07","2.31","1.00","Sep 15, 2030","1.35","8.09","-","2.31","8.09","2.31","USD","Aug 10, 2020","Aug 10, 2020"
"DIAGEO CAPITAL PLC","Corporates","Fixed Income","364,362.90","0.26","364,362.90","367,000.00","25243YBD0","US25243YBD04","-","98.94","United Kingdom","-","USD","7.53","2.14","1.00","Apr 29, 2030","2.00","7.60","-","2.14","7.60","2.14","USD","Apr 29, 2020","Apr 29, 2020"
"SUZANO AUSTRIA GMBH","Corporates","Fixed Income","364,343.42","0.26","364,343.42","325,000.00","86964WAH5","US86964WAH51","BJXTN41","109.81","Brazil","-","USD","6.47","3.58","1.00","Jan 15, 2030","5.00","6.54","-","3.55","6.37","3.55","USD","May 29, 2019","Aug 14, 2019"
"PROLOGIS LP","Corporates","Fixed Income","363,783.60","0.26","363,783.60","360,000.00","74340XBM2","US74340XBM20","BKZHP00","100.58","United States","-","USD","7.52","2.14","1.00","Apr 15, 2030","2.25","7.60","-","2.14","7.60","2.14","USD","Feb 18, 2020","Feb 18, 2020"
"BANCO SANTANDER SA","Corporates","Fixed Income","361,402.72","0.25","361,402.72","340,000.00","05971KAF6","US05971KAF66","BLB6SW1","105.97","Spain","-","USD","7.31","2.69","1.00","May 28, 2030","3.49","7.28","-","2.69","7.28","2.69","USD","May 28, 2020","May 28, 2020"
"BLOCK FINANCIAL LLC","Corporates","Fixed Income","358,604.03","0.25","358,604.03","330,000.00","093662AH7","US093662AH70","-","107.20","United States","-","USD","7.19","2.92","1.00","Aug 15, 2030","3.88","7.26","-","2.90","7.08","2.90","USD","Aug 07, 2020","Aug 07, 2020"
"RELX CAPITAL INC","Corporates","Fixed Income","357,221.25","0.25","357,221.25","339,000.00","74949LAD4","US74949LAD47","-","105.05","United Kingdom","-","USD","7.31","2.33","1.00","May 22, 2030","3.00","7.40","-","2.32","7.20","2.32","USD","May 22, 2020","May 22, 2020"
"EQUINIX INC","Corporates","Fixed Income","355,735.19","0.25","355,735.19","362,000.00","29444UBH8","US29444UBH86","-","97.28","United States","-","USD","7.62","2.51","1.00","Jul 15, 2030","2.15","7.66","-","2.51","7.66","2.51","USD","Jun 22, 2020","Jun 22, 2020"
"SMITH & NEPHEW PLC","Corporates","Fixed Income","354,559.62","0.25","354,559.62","365,000.00","83192PAA6","US83192PAA66","-","96.70","United Kingdom","-","USD","7.91","2.45","1.00","Oct 14, 2030","2.03","7.94","-","2.45","7.94","2.45","USD","Oct 14, 2020","Oct 14, 2020"
"NORTHERN TRUST CORPORATION","Corporates","Fixed Income","353,292.45","0.25","353,292.45","355,000.00","665859AV6","US665859AV62","-","99.19","United States","-","USD","7.55","2.06","1.00","May 01, 2030","1.95","7.63","-","2.06","7.63","2.06","USD","May 01, 2020","May 01, 2020"
"LAM RESEARCH CORPORATION","Corporates","Fixed Income","351,782.25","0.25","351,782.25","357,000.00","512807AV0","US512807AV02","-","98.45","United States","-","USD","7.69","2.10","1.00","Jun 15, 2030","1.90","7.76","-","2.10","7.76","2.10","USD","May 05, 2020","May 05, 2020"
"MARSH & MCLENNAN COMPANIES INC","Corporates","Fixed Income","351,714.29","0.25","351,714.29","351,000.00","571748BN1","US571748BN17","BMBKZF2","99.92","United States","-","USD","7.92","2.26","1.00","Nov 15, 2030","2.25","7.98","-","2.26","7.98","2.26","USD","May 07, 2020","May 07, 2020"
"HONEYWELL INTERNATIONAL INC","Corporates","Fixed Income","349,266.75","0.25","349,266.75","350,000.00","438516BZ8","US438516BZ80","-","99.63","United States","-","USD","7.64","2.00","1.00","Jun 01, 2030","1.95","7.71","-","2.00","7.71","2.00","USD","May 18, 2020","May 18, 2020"
"HEALTHPEAK PROPERTIES INC","Corporates","Fixed Income","346,839.01","0.24","346,839.01","326,000.00","42250PAA1","US42250PAA12","BL0L9G8","105.01","United States","-","USD","6.96","2.31","1.00","Jan 15, 2030","3.00","7.05","-","2.29","6.85","2.29","USD","Nov 21, 2019","Nov 21, 2019"
"MOTOROLA SOLUTIONS INC","Corporates","Fixed Income","346,334.06","0.24","346,334.06","355,000.00","620076BT5","US620076BT59","BLB5ZP0","97.27","United States","-","USD","7.90","2.65","1.00","Nov 15, 2030","2.30","7.93","-","2.65","7.93","2.65","USD","Aug 14, 2020","Aug 14, 2020"
"CITRIX SYSTEMS INC","Corporates","Fixed Income","346,004.64","0.24","346,004.64","337,000.00","177376AF7","US177376AF70","-","101.57","United States","-","USD","7.00","3.08","1.00","Mar 01, 2030","3.30","7.05","-","3.08","6.85","3.08","USD","Feb 25, 2020","Feb 25, 2020"
"ECOLAB INC","Corporates","Fixed Income","344,847.95","0.24","344,847.95","284,000.00","278865BE9","US278865BE90","BMGJVD4","120.13","United States","-","USD","6.75","2.12","1.00","Mar 24, 2030","4.80","6.89","-","2.05","6.71","2.05","USD","Mar 24, 2020","Mar 24, 2020"
"WEYERHAEUSER COMPANY","Corporates","Fixed Income","342,690.21","0.24","342,690.21","305,000.00","962166BY9","US962166BY91","-","111.51","United States","-","USD","6.96","2.46","1.00","Apr 15, 2030","4.00","7.07","-","2.42","6.89","2.42","USD","Mar 30, 2020","Mar 30, 2020"
"ENTERGY CORPORATION","Corporates","Fixed Income","340,026.49","0.24","340,026.49","335,000.00","29364GAL7","US29364GAL77","BMFYGR9","101.38","United States","-","USD","7.43","2.62","1.00","Jun 15, 2030","2.80","7.49","-","2.61","7.29","2.61","USD","May 19, 2020","May 19, 2020"
"MERCK & CO INC","Corporates","Fixed Income","337,241.32","0.24","337,241.32","352,000.00","58933YAZ8","US58933YAZ88","-","95.78","United States","-","USD","7.86","1.99","1.00","Jun 24, 2030","1.45","7.92","-","1.99","7.92","1.99","USD","Jun 24, 2020","Jun 24, 2020"
"ALTRIA GROUP INC","Corporates","Fixed Income","334,369.42","0.24","334,369.42","320,000.00","02209SBJ1","US02209SBJ15","-","103.97","United States","-","USD","7.15","2.86","1.00","May 06, 2030","3.40","7.22","-","2.85","7.03","2.85","USD","May 06, 2020","May 06, 2020"
"AXA","Corporates","Fixed Income","333,887.17","0.24","333,887.17","230,000.00","054536AA5","US054536AA57","7004317","144.81","France","-","USD","6.82","2.89","1.00","Dec 15, 2030","8.60","6.79","-","2.89","6.79","2.89","USD","Dec 15, 2000","Dec 15, 2000"
"ALEXANDRIA REAL ESTATE EQUITIES IN","Corporates","Fixed Income","331,085.64","0.23","331,085.64","275,000.00","015271AU3","US015271AU38","BMF8DN6","120.18","United States","-","USD","7.30","2.38","1.00","Dec 15, 2030","4.90","7.42","-","2.33","7.25","2.33","USD","Mar 26, 2020","Mar 26, 2020"
"ONEOK INC","Corporates","Fixed Income","331,027.33","0.23","331,027.33","321,000.00","682680BB8","US682680BB81","-","102.21","United States","-","USD","7.09","2.80","1.00","Mar 15, 2030","3.10","7.16","-","2.79","6.96","2.79","USD","Mar 10, 2020","Mar 10, 2020"
"APPLE INC","Corporates","Fixed Income","330,578.64","0.23","330,578.64","348,000.00","037833DY3","US037833DY36","-","94.54","United States","-","USD","8.03","1.94","1.00","Aug 20, 2030","1.25","8.08","-","1.94","8.08","1.94","USD","Aug 20, 2020","Aug 20, 2020"
"AUTOZONE INC","Corporates","Fixed Income","330,021.85","0.23","330,021.85","293,000.00","053332AZ5","US053332AZ56","BK8TZ58","111.79","United States","-","USD","6.96","2.42","1.00","Apr 15, 2030","4.00","7.07","-","2.38","6.89","2.38","USD","Mar 30, 2020","Mar 30, 2020"
"NVR INC","Corporates","Fixed Income","328,785.45","0.23","328,785.45","315,000.00","62944TAF2","US62944TAF21","-","103.99","United States","-","USD","7.17","2.47","1.00","May 15, 2030","3.00","7.37","-","2.44","6.98","2.44","USD","May 04, 2020","May 04, 2020"
"J M SMUCKER CO","Corporates","Fixed Income","328,549.99","0.23","328,549.99","325,000.00","832696AS7","US832696AS78","BLG5C76","100.39","United States","-","USD","7.30","2.32","1.00","Mar 15, 2030","2.38","7.37","-","2.32","7.16","2.32","USD","Mar 09, 2020","Mar 09, 2020"
"AMERICAN TOWER CORPORATION","Corporates","Fixed Income","327,216.40","0.23","327,216.40","315,000.00","03027XBA7","US03027XBA72","BL9BW37","102.54","United States","-","USD","6.99","2.55","1.00","Jan 15, 2030","2.90","7.06","-","2.54","6.86","2.54","USD","Jan 10, 2020","Jan 10, 2020"
"RAYMOND JAMES FINANCIAL INC.","Corporates","Fixed Income","323,313.30","0.23","323,313.30","276,000.00","754730AG4","US754730AG43","BK8TZ25","115.98","United States","-","USD","6.78","2.49","1.00","Apr 01, 2030","4.65","6.90","-","2.44","6.73","2.44","USD","Mar 31, 2020","Mar 31, 2020"
"CATERPILLAR INC","Corporates","Fixed Income","321,517.94","0.23","321,517.94","306,000.00","149123CH2","US149123CH22","BK80N35","104.48","United States","-","USD","7.30","2.01","1.00","Apr 09, 2030","2.60","7.40","-","1.99","7.20","1.99","USD","Apr 09, 2020","Apr 09, 2020"
"BP CAPITAL MARKETS AMERICA INC","Corporates","Fixed Income","320,631.38","0.23","320,631.38","330,000.00","10373QBM1","US10373QBM15","BLB65N1","96.48","United States","-","USD","7.83","2.20","1.00","Aug 10, 2030","1.75","7.87","-","2.20","7.87","2.20","USD","Aug 10, 2020","Aug 10, 2020"
"INTERPUBLIC GROUP OF COMPANIES INC","Corporates","Fixed Income","320,115.44","0.23","320,115.44","272,000.00","460690BR0","US460690BR09","-","116.50","United States","-","USD","6.76","2.52","1.00","Mar 30, 2030","4.75","6.88","-","2.46","6.70","2.46","USD","Mar 30, 2020","Mar 30, 2020"
"PLAINS ALL AMERICAN PIPELINE LP","Corporates","Fixed Income","319,553.67","0.23","319,553.67","300,000.00","72650RBN1","US72650RBN17","-","105.40","United States","-","USD","7.29","3.09","1.00","Sep 15, 2030","3.80","7.34","-","3.07","7.16","3.07","USD","Jun 11, 2020","Jun 11, 2020"
