iShares® iBonds® 2024 Term High Yield and Income ETF
Fund Holdings as of,"Dec 31, 2021"
Inception Date,"May 07, 2019"
Shares Outstanding,"2,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Accrual Date,Effective Date
"BUCKEYE PARTNERS LP","Corporates","Fixed Income","279,713.68","0.50","279,713.68","265,000.00","118230AN1","US118230AN13","BVVN4P7","104.63","United States","-","USD","2.45","2.61","1.00","Oct 15, 2024","4.35","2.60","-","2.46","2.38","2.46","USD","Sep 12, 2014","Sep 12, 2014"
"ENSIGN DRILLING INC 144A","Corporates","Fixed Income","272,763.64","0.49","272,763.64","275,000.00","29359NAA3","US29359NAA37","BHZR082","97.23","Canada","-","USD","2.06","10.63","1.00","Apr 15, 2024","9.25","1.97","-","10.63","1.97","10.63","USD","Apr 10, 2019","Apr 10, 2019"
"TAYLOR MORRISON COMMUNITIES INC / 144A","Corporates","Fixed Income","271,632.50","0.48","271,632.50","250,000.00","877249AD4","US877249AD49","BK8PHJ4","106.78","United States","-","USD","1.81","2.39","1.00","Mar 01, 2024","5.63","2.02","-","2.00","1.80","2.00","USD","Mar 05, 2014","Mar 05, 2014"
"TRAVEL + LEISURE CO","Corporates","Fixed Income","266,264.41","0.47","266,264.41","249,000.00","98310WAP3","US98310WAP32","BF08417","105.52","United States","-","USD","1.98","3.09","1.00","Apr 01, 2024","5.65","2.09","-","2.90","1.94","2.90","USD","Mar 21, 2017","Mar 21, 2017"
"MACYS RETAIL HOLDINGS INC","Corporates","Fixed Income","257,417.71","0.46","257,417.71","250,000.00","55616XAL1","US55616XAL10","BMW3WX7","102.67","United States","-","USD","2.18","2.48","1.00","Jun 01, 2024","3.63","2.30","-","2.36","2.07","2.36","USD","May 23, 2014","May 23, 2014"
"WEATHERFORD INTERNATIONAL LTD 144A","Corporates","Fixed Income","256,769.12","0.46","256,769.12","247,000.00","947075AP2","US947075AP29","BL2F8X8","103.07","United States","-","USD","1.93","9.76","1.00","Dec 01, 2024","11.00","2.44","-","9.21","1.69","9.21","USD","Dec 13, 2019","Dec 13, 2019"
"INFRABUILD AUSTRALIA PTY LTD 144A","Corporates","Fixed Income","254,104.00","0.45","254,104.00","240,000.00","45682RAA8","US45682RAA86","BJXW6P2","102.91","Australia","-","USD","1.73","10.73","1.00","Oct 01, 2024","12.00","2.25","-","10.12","1.52","10.12","USD","Oct 03, 2019","Oct 03, 2019"
"IHS MARKIT LTD","Corporates","Fixed Income","253,056.23","0.45","253,056.23","240,000.00","44962LAH0","US44962LAH06","BJRF806","104.85","United States","-","USD","2.17","1.51","1.00","May 01, 2024","3.63","2.23","-","1.43","2.16","1.43","USD","Apr 08, 2019","Apr 08, 2019"
"CDW LLC / CDW FINANCE CORP","Corporates","Fixed Income","252,874.27","0.45","252,874.27","230,000.00","12513GBA6","US12513GBA67","BST7858","109.49","United States","-","USD","2.29","2.13","1.00","Dec 01, 2024","5.50","2.70","-","1.49","2.28","1.49","USD","Dec 01, 2014","Dec 01, 2014"
"GRAPHIC PACKAGING HOLDING CO","Corporates","Fixed Income","251,178.18","0.45","251,178.18","235,000.00","38869PAM6","US38869PAM68","BYXYJT8","105.33","United States","-","USD","2.28","2.03","1.00","Aug 15, 2024","4.13","2.45","-","1.82","2.23","1.82","USD","Aug 11, 2016","Aug 11, 2016"
"XEROX CORPORATION","Corporates","Fixed Income","249,783.73","0.44","249,783.73","240,000.00","984121CJ0","US984121CJ06","BMHDJ08","103.59","United States","-","USD","2.27","2.24","1.00","May 15, 2024","3.80","2.26","-","2.24","2.26","2.24","USD","May 09, 2014","May 09, 2014"
"STENA INTERNATIONAL SA 144A","Corporates","Fixed Income","247,106.42","0.44","247,106.42","235,000.00","85858EAA1","US85858EAA10","BJVSF88","103.24","Sweden","-","USD","2.03","4.17","1.00","Mar 01, 2024","5.75","1.99","-","4.17","1.99","4.17","USD","Feb 21, 2014","Feb 21, 2014"
"TRANSOCEAN PHOENIX 2 LTD 144A","Corporates","Fixed Income","244,051.51","0.43","244,051.51","239,500.00","893828AA1","US893828AA14","BDCVY10","100.29","United States","-","USD","1.70","7.58","1.00","Oct 15, 2024","7.75","1.81","-","7.53","1.36","7.53","USD","Oct 19, 2016","Oct 19, 2016"
"GENESIS ENERGY LP/ GENESIS ENERGY","Corporates","Fixed Income","239,721.60","0.43","239,721.60","240,000.00","37185LAF9","US37185LAF94","BMMB361","99.63","United States","-","USD","1.70","5.79","1.00","Jun 15, 2024","5.63","2.26","-","5.79","2.26","5.79","USD","May 15, 2014","May 15, 2014"
"TRANSOCEAN PROTEUS LTD 144A","Corporates","Fixed Income","236,294.62","0.42","236,294.62","237,500.00","893829AA9","US893829AA96","BYMJDY7","98.99","United States","-","USD","1.96","6.76","1.00","Dec 01, 2024","6.25","1.96","-","6.76","1.96","6.76","USD","Dec 08, 2016","Dec 08, 2016"
"UNITED CONTINENTAL HOLDINGS INC","Corporates","Fixed Income","232,492.33","0.41","232,492.33","220,000.00","910047AH2","US910047AH22","BYPBX40","103.60","United States","-","USD","1.96","3.20","1.00","Feb 01, 2024","5.00","1.94","-","3.20","1.94","3.20","USD","Jan 26, 2017","Jan 26, 2017"
"METHANEX CORPORATION","Corporates","Fixed Income","232,179.57","0.41","232,179.57","220,000.00","59151KAK4","US59151KAK43","BSNZWW3","105.18","Canada","-","USD","2.58","2.40","1.00","Dec 01, 2024","4.25","2.74","-","2.24","2.51","2.24","USD","Nov 18, 2014","Nov 18, 2014"
"MURPHY OIL CORPORATION","Corporates","Fixed Income","230,949.91","0.41","230,949.91","221,000.00","626717AH5","US626717AH56","BD0SR47","101.91","United States","-","USD","0.48","6.07","1.00","Aug 15, 2024","6.88","2.32","-","3.74","0.59","3.74","USD","Aug 17, 2016","Aug 17, 2016"
"SENIOR HOUSING PROPERTIES TRUST","Corporates","Fixed Income","229,010.47","0.41","229,010.47","220,000.00","81721MAK5","US81721MAK53","BM4P510","103.30","United States","-","USD","1.83","3.27","1.00","May 01, 2024","4.75","2.19","-","2.88","1.74","2.88","USD","Apr 28, 2014","Apr 28, 2014"
"BED BATH & BEYOND INC","Corporates","Fixed Income","220,474.08","0.39","220,474.08","215,000.00","075896AA8","US075896AA80","BP81YF2","100.98","United States","-","USD","2.35","3.35","1.00","Aug 01, 2024","3.75","2.41","-","3.31","2.19","3.31","USD","Jul 17, 2014","Jul 17, 2014"
"CNG HOLDINGS INC 144A","Corporates","Fixed Income","219,076.28","0.39","219,076.28","230,000.00","12612DAH9","US12612DAH98","BJR4FN5","94.69","United States","-","USD","2.16","15.16","1.00","Jun 15, 2024","12.50","2.02","-","15.16","2.02","15.16","USD","Jun 05, 2019","Jun 05, 2019"
"COOPER-STANDARD AUTOMOTIVE INC 144A","Corporates","Fixed Income","218,178.67","0.39","218,178.67","200,000.00","216762AG9","US216762AG93","-","108.01","United States","-","USD","1.26","9.22","1.00","Jun 01, 2024","13.00","2.05","-","8.38","1.68","8.38","USD","May 29, 2020","May 29, 2020"
"MICHAEL KORS USA INC 144A","Corporates","Fixed Income","217,884.25","0.39","217,884.25","205,000.00","59408TAA8","US59408TAA88","BD352L7","105.54","United States","-","USD","2.55","2.46","1.00","Nov 01, 2024","4.50","2.65","-","2.34","2.50","2.34","USD","Oct 20, 2017","Oct 20, 2017"
"TPRO ACQUISITION CORP 144A","Corporates","Fixed Income","217,197.28","0.39","217,197.28","195,000.00","89238QAB5","US89238QAB59","-","109.06","United States","-","USD","0.08","7.34","1.00","Oct 15, 2024","11.00","2.36","-","0.81","0.08","0.81","USD","Oct 15, 2019","Oct 15, 2019"
"MOHEGAN TRIBAL GAMING AUTHORITY 144A","Corporates","Fixed Income","212,105.00","0.38","212,105.00","200,000.00","608328BF6","US608328BF64","BDGL8Z8","104.39","United States","-","USD","0.08","6.13","1.00","Oct 15, 2024","7.88","2.45","-","-5.00","0.09","-5.00","USD","Oct 14, 2016","Oct 14, 2016"
"PITNEY BOWES INC","Corporates","Fixed Income","207,401.61","0.37","207,401.61","200,000.00","724479AJ9","US724479AJ97","BKJ9BR1","102.34","United States","-","USD","1.93","3.51","1.00","Mar 15, 2024","4.63","2.06","-","3.38","1.84","3.38","USD","Mar 13, 2014","Mar 13, 2014"
"ENDO DAC/ENDO FINANCE LLC/ENDO FIN 144A","Corporates","Fixed Income","204,360.31","0.36","204,360.31","205,000.00","29273DAA8","US29273DAA81","BDHBLW5","98.46","United States","-","USD","2.33","6.48","1.00","Oct 15, 2024","5.88","2.50","-","6.48","2.50","6.48","USD","Apr 27, 2017","Apr 27, 2017"
"ASG FINANCE DAC 144A","Corporates","Fixed Income","197,017.25","0.35","197,017.25","200,000.00","00217AAA4","US00217AAA43","BKKFRZ8","97.92","Lithuania","-","USD","2.57","8.69","1.00","Dec 03, 2024","7.88","2.54","-","8.69","2.54","8.69","USD","Dec 03, 2019","Dec 03, 2019"
"COMPASS MINERALS INTERNATIONAL INC 144A","Corporates","Fixed Income","193,746.65","0.34","193,746.65","185,000.00","20451NAE1","US20451NAE13","BNC0796","102.48","United States","-","USD","2.27","3.84","1.00","Jul 15, 2024","4.88","2.32","-","3.78","2.18","3.78","USD","Jun 23, 2014","Jun 23, 2014"
"ENOVA INTERNATIONAL INC 144A","Corporates","Fixed Income","193,714.12","0.34","193,714.12","185,000.00","29357KAD5","US29357KAD54","BF4FCZ4","101.88","United States","-","USD","0.66","7.70","1.00","Sep 01, 2024","8.50","2.29","-","5.57","0.63","5.57","USD","Sep 01, 2017","Sep 01, 2017"
"NORDSTROM INC","Corporates","Fixed Income","185,918.11","0.33","185,918.11","185,000.00","655664AX8","US655664AX82","-","99.97","United States","-","USD","1.17","2.31","1.00","Apr 08, 2024","2.30","2.19","-","2.31","2.19","2.31","USD","Apr 08, 2021","Jul 23, 2021"
"USD CASH","Cash and/or Derivatives","Cash","176,243.68","0.31","176,243.68","176,244.00","-","-","-","100.00","United States","-","USD","0.00","0.10","1.00","-","0.00","0.00","-","0.10","0.00","0.10","USD","-","Jan 01, 1989"
"STARWOOD PROPERTY TRUST INC 144A","Corporates","Fixed Income","167,193.95","0.30","167,193.95","165,000.00","85571BAW5","US85571BAW54","-","101.16","United States","-","USD","2.76","3.33","1.00","Dec 31, 2024","3.75","2.82","-","3.30","2.59","3.30","USD","Dec 15, 2021","Dec 15, 2021"
"CLOUD CRANE LLC 144A","Corporates","Fixed Income","155,952.46","0.28","155,952.46","146,000.00","18911YAA3","US18911YAA38","BD0PJF3","102.60","United States","-","USD","0.56","8.97","1.00","Aug 01, 2024","10.13","2.15","-","5.52","0.54","5.52","USD","Jul 29, 2016","Jul 29, 2016"
"PDC ENERGY INC (DELAWARE)","Corporates","Fixed Income","151,916.37","0.27","151,916.37","147,000.00","69327RAG6","US69327RAG65","BYWMNZ7","101.54","United States","-","USD","0.74","5.50","1.00","Sep 15, 2024","6.13","2.43","-","3.88","0.68","3.88","USD","Mar 15, 2017","Sep 08, 2017"
"ARCELORMITTAL","Corporates","Fixed Income","121,705.61","0.22","121,705.61","115,000.00","03938LBB9","US03938LBB99","BKFH7S2","104.18","Luxembourg","-","USD","2.40","1.91","1.00","Jul 16, 2024","3.60","2.39","-","1.91","2.39","1.91","USD","Jul 16, 2019","Jul 16, 2019"
"BAYTEX ENERGY CORP 144A","Corporates","Fixed Income","113,533.09","0.20","113,533.09","113,000.00","07317QAG0","US07317QAG01","BN5H5R8","100.00","Canada","-","USD","1.34","5.62","1.00","Jun 01, 2024","5.63","2.22","-","5.59","0.41","5.59","USD","Jun 06, 2014","Jun 06, 2014"
"DEVON ENERGY CORPORATION","Corporates","Fixed Income","76,733.18","0.14","76,733.18","70,000.00","25179MBC6","US25179MBC64","-","108.07","United States","-","USD","2.31","2.16","1.00","Sep 15, 2024","5.25","2.50","-","1.87","2.29","1.87","USD","Sep 15, 2021","Dec 29, 2021"
"LENNAR CORPORATION","Corporates","Fixed Income","64,252.20","0.11","64,252.20","60,000.00","526057BZ6","US526057BZ61","BYWC0Q7","106.34","United States","-","USD","2.00","1.72","1.00","Apr 30, 2024","4.50","2.21","-","1.40","1.99","1.40","USD","Apr 28, 2017","Apr 28, 2017"
"LENNAR CORPORATION","Corporates","Fixed Income","38,982.54","0.07","38,982.54","35,000.00","526057CR3","US526057CR37","BFFY841","110.63","United States","-","USD","2.24","2.05","1.00","Nov 15, 2024","5.88","2.65","-","1.31","2.23","1.31","USD","May 15, 2018","Jun 11, 2018"
"NEXTERA ENERGY OPERATING PARTNERS 144A","Corporates","Fixed Income","5,269.75","0.01","5,269.75","5,000.00","65342QAC6","US65342QAC69","BZ6CLN4","104.14","United States","-","USD","2.44","2.65","1.00","Sep 15, 2024","4.25","2.52","-","2.55","2.38","2.55","USD","Sep 25, 2017","Sep 25, 2017"
 
"The content contained herein is owned or licensed by BlackRock and/or its third-party information providers and is protected by applicable copyrights, trademarks, service marks, and/or other intellectual property rights. Such content is solely for your personal, non-commercial use. Accordingly, you may not copy, distribute, modify, post, frame or deep link this content. You may download material displayed on this Website for your personal use provided you also retain all copyright and other proprietary notices contained on the materials. Modification or use of the materials for any other purpose violates BlackRock's intellectual property rights.
Holdings subject to change. See www.iShares.com for the most recent funds holdings.
The values for “price” shown herein generally represent a price provided by a third-party pricing vendor for the portfolio holding and do not reflect the impact of systematic fair valuation (“the vendor price”). The vendor price is not necessarily the price at which the Fund values the portfolio holding for the purposes of determining its net asset value (the “valuation price”). Additionally, where applicable, foreign currency exchange rates with respect to the portfolio holdings denominated in non-U.S. currencies for the valuation price will be generally determined as of the close of business on the New York Stock Exchange, whereas for the vendor price will be generally determined as of 4 p.m. London. The values shown herein for “market value,” “weight,” and “notional value” (the “calculated values”) are based off of the vendor price and may have been different if the valuation price were to have been used to calculate such values. The vendor price is as of the most recent practicable date and may not necessarily be as of the date shown above.
Please see the “Determination of Net Asset Value” section of each Fund’s prospectus for additional information on the Fund’s valuation policies and procedures.
CAREFULLY CONSIDER THE FUNDS' INVESTMENT OBJECTIVES, RISK FACTORS, AND CHARGES AND EXPENSES BEFORE INVESTING. THIS AND OTHER INFORMATION CAN BE FOUND IN THE FUNDS' PROSPECTUSES OR, IF AVAILABLE, THE SUMMARY PROSPECTUSES WHICH MAY BE OBTAINED BY VISITING WWW.ISHARES.COM OR WWW.BLACKROCK.COM. READ THE PROSPECTUS CAREFULLY VEFORE INVESTING. INVESTING INVOLVES RISK, INCLUDING POSSIBLE LOSS OF PRINCIPAL.
This information should not be relied upon as research, investment advice, or a recommendation regarding any products, strategies, or any security in particular.
This material is strictly for illustrative, educational, or informational purposes and is subject to change.
The iShares Funds are distributed by BlackRock Investments, LLC (together with its affiliates, “BlackRock”).
The iShares Funds are not sponsored, endorsed, issued, sold or promoted by Barclays, Bloomberg Finance L.P., BlackRock Index Services, LLC, Cohen & Steers Capital Management, Inc., European Public Real Estate Association (“EPRA® ”), FTSE International Limited (“FTSE”), ICE Data Services, LLC, India Index Services & Products Limited, JPMorgan Chase & Co., Japan Exchange Group, MSCI Inc., Markit Indices Limited, Morningstar, Inc., The NASDAQ OMX Group, Inc., National Association of Real Estate Investment Trusts (“NAREIT”), New York Stock Exchange, Inc., Russell or S&P Dow Jones Indices LLC. None of these companies make any representation regarding the advisability of investing in the Funds. With the exception of BlackRock Index Services, LLC, who is an affiliate, BlackRock Investments, LLC is not affiliated with the companies listed above. Neither FTSE nor NAREIT makes any warranty regarding the FTSE NAREIT Equity REITS Index, FTSE NAREIT All Residential Capped Index or FTSE NAREIT All Mortgage Capped Index; all rights vest in NAREIT. Neither FTSE nor NAREIT makes any warranty regarding the FTSE EPRA/NAREIT Developed Real Estate ex-U.S. Index, FTSE EPRA/NAREIT Developed Europe Index or FTSE EPRA/NAREIT Global REIT Index; all rights vest in FTSE, NAREIT and EPRA.“FTSE®” is a trademark of London Stock Exchange Group companies and is used by FTSE under license.
©2021 BlackRock, Inc. All rights reserved. iSHARES and BLACKROCK are registered trademarks of BlackRock, Inc., or its subsidiaries. All other marks are the property of their respective owners.
ICRMH0421U/S-1620308"
