iShares® iBonds® 2027 Term High Yield and Income ETF
Fund Holdings as of,"Dec 31, 2021"
Inception Date,"Jul 07, 2021"
Shares Outstanding,"500,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Accrual Date,Effective Date
"OWENS-BROCKWAY GLASS CONTAINER INC 144A","Corporates","Fixed Income","42,514.61","0.34","42,514.61","40,000.00","69073TAT0","US69073TAT07","-","105.44","United States","-","USD","2.69","5.44","1.00","May 13, 2027","6.63","4.47","-","4.83","2.17","4.83","USD","May 13, 2020","May 13, 2020"
"STANDARD INDUSTRIES INC (DELAWARE) 144A","Corporates","Fixed Income","41,929.16","0.34","41,929.16","40,000.00","853496AC1","US853496AC17","BDVPXC7","102.93","United States","-","USD","0.13","4.35","1.00","Feb 15, 2027","5.00","4.41","-","1.38","0.12","1.38","USD","Feb 07, 2017","Feb 07, 2017"
"VICI PROPERTIES LP 144A","Corporates","Fixed Income","41,896.67","0.34","41,896.67","40,000.00","92564RAD7","US92564RAD70","BKMH5X6","103.33","United States","-","USD","2.44","3.04","1.00","Feb 15, 2027","3.75","4.58","-","2.39","1.08","2.39","USD","Feb 05, 2020","Feb 05, 2020"
"TWITTER INC 144A","Corporates","Fixed Income","41,877.29","0.34","41,877.29","40,000.00","90184LAG7","US90184LAG77","-","104.52","United States","-","USD","5.24","3.04","1.00","Dec 15, 2027","3.88","5.30","-","3.01","5.10","3.01","USD","Dec 09, 2019","Dec 09, 2019"
"NABORS INDUSTRIES INC 144A","Corporates","Fixed Income","41,629.39","0.34","41,629.39","40,000.00","62957HAJ4","US62957HAJ41","-","103.30","United States","-","USD","3.96","6.63","1.00","May 15, 2027","7.38","4.37","-","6.50","3.68","6.50","USD","Nov 23, 2021","Nov 23, 2021"
"NAVIENT CORP","Corporates","Fixed Income","41,285.29","0.33","41,285.29","40,000.00","63938CAK4","US63938CAK45","-","101.74","United States","-","USD","4.39","4.62","1.00","Mar 15, 2027","5.00","4.48","-","4.58","4.10","4.58","USD","Jan 27, 2020","Jan 27, 2020"
"BCPE EMPIRE TOPCO INC 144A","Corporates","Fixed Income","41,239.13","0.33","41,239.13","40,000.00","05552VAA0","US05552VAA08","-","101.83","United States","-","USD","3.23","7.20","1.00","May 01, 2027","7.63","4.28","-","7.00","2.87","7.00","USD","Apr 28, 2021","Apr 28, 2021"
"OCCIDENTAL PETROLEUM CORPORATION","Corporates","Fixed Income","41,127.33","0.33","41,127.33","40,000.00","674599CM5","US674599CM50","BZ1C634","101.69","United States","-","USD","4.62","2.65","1.00","Feb 15, 2027","3.00","4.68","-","2.63","4.46","2.63","USD","Nov 07, 2016","Nov 07, 2016"
"HOWMET AEROSPACE INC","Corporates","Fixed Income","40,862.27","0.33","40,862.27","35,000.00","013817AJ0","US013817AJ05","BFLRBF6","114.29","United States","-","USD","4.39","2.86","1.00","Feb 01, 2027","5.90","4.36","-","2.86","4.36","2.86","USD","Jan 25, 2007","Jan 25, 2007"
"AMERICAN AIRLINES 2015-1 PASS THRO","Corporates","Fixed Income","40,382.48","0.33","40,382.48","40,582.00","023770AA8","US023770AA81","BW9P7W0","98.94","United States","-","USD","4.72","3.58","1.00","Nov 01, 2028","3.38","4.68","-","3.58","4.68","3.58","USD","Mar 16, 2015","Mar 16, 2015"
"ONEMAIN FINANCE CORP","Corporates","Fixed Income","40,342.60","0.33","40,342.60","40,000.00","682691AB6","US682691AB63","-","99.02","United States","-","USD","4.14","3.71","1.00","Jan 15, 2027","3.50","4.49","-","3.71","4.49","3.71","USD","Jun 22, 2021","Jun 22, 2021"
"TRANSOCEAN POSEIDON LTD 144A","Corporates","Fixed Income","39,940.99","0.32","39,940.99","40,000.00","89383JAA6","US89383JAA60","BGC21S0","97.01","United States","-","USD","2.69","7.97","1.00","Feb 01, 2027","6.88","2.66","-","7.97","2.66","7.97","USD","Feb 01, 2019","Feb 01, 2019"
"BROOKFIELD PROPERTY REIT INC 144A","Corporates","Fixed Income","39,707.60","0.32","39,707.60","40,000.00","11284DAC9","US11284DAC92","-","98.12","United States","-","USD","4.27","4.91","1.00","Apr 01, 2027","4.50","4.56","-","4.91","4.56","4.91","USD","Sep 29, 2021","Sep 29, 2021"
"OCCIDENTAL PETROLEUM CORPORATION","Corporates","Fixed Income","38,600.83","0.31","38,600.83","30,000.00","674599DZ5","US674599DZ54","-","124.75","United States","-","USD","4.15","3.54","1.00","Jul 15, 2027","8.50","4.43","-","3.15","4.11","3.15","USD","Jul 13, 2020","Jul 13, 2020"
"TARGA RESOURCES PARTNERS LP","Corporates","Fixed Income","38,549.78","0.31","38,549.78","35,000.00","87612BBL5","US87612BBL53","BKVFC29","107.15","United States","-","USD","0.61","5.01","1.00","Jul 15, 2027","6.50","4.53","-","2.13","0.52","2.13","USD","Jan 17, 2019","Jan 17, 2019"
"GW B-CR SECURITY CORP 144A","Corporates","Fixed Income","38,295.02","0.31","38,295.02","35,000.00","36257BAA7","US36257BAA70","-","107.83","Canada","-","USD","1.22","7.80","1.00","Nov 01, 2027","9.50","4.43","-","5.40","0.79","5.40","USD","Oct 30, 2019","Oct 30, 2019"
"TRIVIUM PACKAGING FINANCE BV 144A","Corporates","Fixed Income","38,108.18","0.31","38,108.18","35,000.00","89686QAB2","US89686QAB23","BK0YL64","105.69","Netherlands","-","USD","1.63","7.25","1.00","Aug 15, 2027","8.50","4.33","-","5.85","0.59","5.85","USD","Aug 02, 2019","Aug 02, 2019"
"MINERAL RESOURCES LTD 144A","Corporates","Fixed Income","38,066.91","0.31","38,066.91","35,000.00","603051AA1","US603051AA15","BJXP2N1","107.43","Australia","-","USD","0.51","6.45","1.00","May 01, 2027","8.13","4.28","-","3.81","0.33","3.81","USD","Apr 23, 2019","Apr 23, 2019"
"MGM RESORTS INTERNATIONAL","Corporates","Fixed Income","37,932.34","0.31","37,932.34","35,000.00","552953CF6","US552953CF65","BHQ4FR6","107.22","United States","-","USD","4.48","3.97","1.00","Apr 15, 2027","5.50","4.55","-","3.91","4.36","3.91","USD","Apr 10, 2019","Apr 10, 2019"
"APX GROUP INC 144A","Corporates","Fixed Income","37,871.40","0.31","37,871.40","35,000.00","00213MAV6","US00213MAV63","-","105.65","United States","-","USD","2.15","5.47","1.00","Feb 15, 2027","6.75","4.22","-","4.49","1.05","4.49","USD","Feb 14, 2020","Feb 14, 2020"
"CNX RESOURCES CORP 144A","Corporates","Fixed Income","37,853.15","0.31","37,853.15","35,000.00","12653CAC2","US12653CAC29","BJQTWF2","106.00","United States","-","USD","0.81","5.89","1.00","Mar 14, 2027","7.25","4.24","-","4.15","0.20","4.15","USD","Mar 14, 2019","Mar 14, 2019"
"MATTEL INC 144A","Corporates","Fixed Income","37,719.89","0.31","37,719.89","35,000.00","577081BD3","US577081BD37","-","107.51","United States","-","USD","1.86","4.43","1.00","Dec 15, 2027","5.88","5.02","-","1.94","1.86","1.94","USD","Nov 20, 2019","Nov 20, 2019"
"FMG RESOURCES (AUGUST 2006) PTY LT 144A","Corporates","Fixed Income","37,659.83","0.30","37,659.83","35,000.00","30251GBA4","US30251GBA40","BK5GTT4","106.29","Australia","-","USD","4.90","3.28","1.00","Sep 15, 2027","4.50","4.98","-","3.23","4.78","3.23","USD","Sep 16, 2019","Sep 16, 2019"
"HORIZON PHARMA USA INC 144A","Corporates","Fixed Income","37,577.28","0.30","37,577.28","35,000.00","44055PAA4","US44055PAA49","BKFH1G8","105.07","United States","-","USD","1.93","4.46","1.00","Aug 01, 2027","5.50","4.69","-","3.69","0.56","3.69","USD","Jul 16, 2019","Jul 16, 2019"
"SOTHEBYS 144A","Corporates","Fixed Income","37,481.00","0.30","37,481.00","35,000.00","835898AH0","US835898AH05","-","106.47","United States","-","USD","1.14","6.03","1.00","Oct 15, 2027","7.38","4.68","-","3.63","0.76","3.63","USD","Oct 02, 2019","Feb 19, 2020"
"NATIONSTAR MORTGAGE HOLDINGS INC 144A","Corporates","Fixed Income","37,399.48","0.30","37,399.48","35,000.00","63861CAA7","US63861CAA71","-","104.09","United States","-","USD","2.52","5.07","1.00","Jan 15, 2027","6.00","4.22","-","4.54","2.69","4.54","USD","Jan 16, 2020","Jan 16, 2020"
"BROOKFIELD RESIDENTIAL PROPERTIES 144A","Corporates","Fixed Income","37,340.90","0.30","37,340.90","35,000.00","11283YAB6","US11283YAB65","BKVJXG2","104.85","Canada","-","USD","1.45","5.25","1.00","Sep 15, 2027","6.25","4.70","-","3.63","0.68","3.63","USD","Sep 23, 2019","Sep 23, 2019"
"FREEPORT-MCMORAN INC","Corporates","Fixed Income","37,195.08","0.30","37,195.08","35,000.00","35671DCC7","US35671DCC74","BK9Z6S5","104.61","United States","-","USD","0.96","4.08","1.00","Sep 01, 2027","5.00","4.85","-","1.76","0.65","1.76","USD","Aug 15, 2019","Aug 15, 2019"
"ZIGGO BOND COMPANY BV 144A","Corporates","Fixed Income","37,026.15","0.30","37,026.15","35,000.00","98954UAB9","US98954UAB98","BZCR8L0","103.04","Netherlands","-","USD","1.16","5.30","1.00","Jan 15, 2027","6.00","4.21","-","4.86","0.98","4.86","USD","Sep 23, 2016","Sep 23, 2016"
"SUNOCO LP","Corporates","Fixed Income","36,910.18","0.30","36,910.18","35,000.00","86765LAQ0","US86765LAQ05","BKLNVX7","104.19","United States","-","USD","0.29","5.08","1.00","Apr 15, 2027","6.00","4.46","-","1.78","0.29","1.78","USD","Mar 14, 2019","Jul 16, 2019"
"CHURCHILL DOWNS INCORPORATED 144A","Corporates","Fixed Income","36,838.20","0.30","36,838.20","35,000.00","171484AG3","US171484AG30","BJ5S5W8","103.88","United States","-","USD","0.25","4.66","1.00","Apr 01, 2027","5.50","4.48","-","0.94","0.25","0.94","USD","Mar 25, 2019","Mar 25, 2019"
"ANTERO MIDSTREAM PARTNERS LP / ANT 144A","Corporates","Fixed Income","36,833.18","0.30","36,833.18","35,000.00","03690AAD8","US03690AAD81","BJKRP31","103.32","United States","-","USD","0.51","5.01","1.00","Mar 01, 2027","5.75","4.36","-","2.92","0.16","2.92","USD","Feb 25, 2019","Feb 25, 2019"
"WATCO COMPANIES LLC 144A","Corporates","Fixed Income","36,706.56","0.30","36,706.56","35,000.00","941130AB2","US941130AB21","-","104.59","United States","-","USD","3.09","5.51","1.00","Jun 15, 2027","6.50","4.56","-","5.04","3.07","5.04","USD","Jun 18, 2020","Jun 18, 2020"
"BRINKS CO 144A","Corporates","Fixed Income","36,597.19","0.30","36,597.19","35,000.00","109696AA2","US109696AA22","BF2F3Z3","103.59","United States","-","USD","2.03","3.93","1.00","Oct 15, 2027","4.63","5.01","-","2.91","0.77","2.91","USD","Oct 20, 2017","Oct 20, 2017"
"VIDEOTRON LTD 144A","Corporates","Fixed Income","36,569.38","0.30","36,569.38","35,000.00","92660FAK0","US92660FAK03","BDRT6B3","103.40","Canada","-","USD","0.54","4.40","1.00","Apr 15, 2027","5.13","4.56","-","2.13","0.29","2.13","USD","Apr 13, 2017","Apr 13, 2017"
"HILTON DOMESTIC OPERATING COMPANY","Corporates","Fixed Income","36,565.11","0.30","36,565.11","35,000.00","432891AK5","US432891AK52","BZ5ZRW5","103.25","United States","-","USD","0.34","4.18","1.00","Apr 01, 2027","4.88","4.56","-","1.54","0.25","1.54","USD","Mar 16, 2017","Aug 07, 2017"
"KFC HOLDING CO/PIZZA HUT HOLDINGS 144A","Corporates","Fixed Income","36,561.29","0.30","36,561.29","35,000.00","48250NAC9","US48250NAC92","BDFZC60","104.07","United States","-","USD","0.43","3.91","1.00","Jun 01, 2027","4.75","4.74","-","0.66","0.42","0.66","USD","Jun 15, 2017","Jun 15, 2017"
"CLEVELAND-CLIFFS INC","Corporates","Fixed Income","36,555.25","0.30","36,555.25","35,000.00","185899AH4","US185899AH46","BMF04M8","103.95","United States","-","USD","1.06","5.03","1.00","Jun 01, 2027","5.88","4.60","-","3.29","0.41","3.29","USD","Dec 01, 2019","Apr 24, 2020"
"CDK GLOBAL INC","Corporates","Fixed Income","36,518.04","0.30","36,518.04","35,000.00","12508EAF8","US12508EAF88","BFFW726","103.93","United States","-","USD","0.47","4.06","1.00","Jun 01, 2027","4.88","4.73","-","1.24","0.41","1.24","USD","Dec 01, 2017","Apr 16, 2018"
"OUTFRONT MEDIA CAPITAL LLC 144A","Corporates","Fixed Income","36,474.16","0.30","36,474.16","35,000.00","69007TAB0","US69007TAB08","BK6WVJ5","102.32","United States","-","USD","2.74","4.53","1.00","Aug 15, 2027","5.00","4.78","-","4.06","2.40","4.06","USD","Jun 14, 2019","Jun 14, 2019"
"VIASAT INC 144A","Corporates","Fixed Income","36,467.72","0.30","36,467.72","35,000.00","92552VAL4","US92552VAL45","BJ2X3M2","103.01","United States","-","USD","1.74","4.97","1.00","Apr 15, 2027","5.63","4.50","-","4.23","2.11","4.23","USD","Mar 27, 2019","Mar 27, 2019"
"GO DADDY OPERATING COMPANY LLC 144A","Corporates","Fixed Income","36,352.58","0.29","36,352.58","35,000.00","38016LAA3","US38016LAA35","BJLPZ45","103.43","United States","-","USD","1.36","4.58","1.00","Dec 01, 2027","5.25","5.04","-","3.20","0.41","3.20","USD","Jun 04, 2019","Jun 04, 2019"
"RHP HOTEL PROPERTIES LP","Corporates","Fixed Income","36,187.82","0.29","36,187.82","35,000.00","749571AF2","US749571AF20","BMX0NL2","102.39","United States","-","USD","3.59","4.28","1.00","Oct 15, 2027","4.75","4.98","-","4.06","3.41","4.06","USD","Apr 15, 2020","Jul 10, 2020"
"TALEN ENERGY SUPPLY LLC 144A","Corporates","Fixed Income","36,023.76","0.29","36,023.76","40,000.00","87422VAF5","US87422VAF58","BK77J95","89.13","United States","-","USD","4.40","9.90","1.00","May 15, 2027","7.25","4.23","-","9.90","4.23","9.90","USD","May 21, 2019","May 21, 2019"
"TRANSOCEAN INC 144A","Corporates","Fixed Income","36,016.98","0.29","36,016.98","35,000.00","893830BQ1","US893830BQ11","-","98.11","United States","-","USD","3.57","12.00","1.00","Jan 30, 2027","11.50","3.58","-","12.00","3.58","12.00","USD","Sep 11, 2020","Sep 11, 2020"
"CRESTWOOD MIDSTREAM PARTNERS LP 144A","Corporates","Fixed Income","36,007.12","0.29","36,007.12","35,000.00","226373AQ1","US226373AQ18","BJV0CV6","101.94","United States","-","USD","2.92","5.20","1.00","May 01, 2027","5.63","4.53","-","4.98","2.99","4.98","USD","Apr 15, 2019","Apr 15, 2019"
"LIFEPOINT HEALTH INC 144A","Corporates","Fixed Income","35,976.07","0.29","35,976.07","35,000.00","53219LAS8","US53219LAS88","-","101.14","United States","-","USD","0.13","4.13","1.00","Feb 15, 2027","4.38","4.48","-","-4.79","0.13","-4.79","USD","Feb 13, 2020","Feb 13, 2020"
"LADDER CAPITAL FINANCE HOLDINGS LL 144A","Corporates","Fixed Income","35,832.24","0.29","35,832.24","35,000.00","505742AM8","US505742AM88","-","100.61","United States","-","USD","3.56","4.12","1.00","Feb 01, 2027","4.25","4.46","-","4.04","2.82","4.04","USD","Jan 30, 2020","Jan 30, 2020"
"MELCO RESORTS FINANCE LTD RegS","Corporates","Fixed Income","35,534.76","0.29","35,534.76","35,000.00","-","USG5975LAD85","BK5QGW6","98.98","Macau","-","USD","3.89","5.84","1.00","Jul 17, 2027","5.63","4.58","-","5.84","4.58","5.84","USD","Jul 17, 2019","Jul 17, 2019"
"FREEDOM MORTGAGE CORP 144A","Corporates","Fixed Income","35,441.03","0.29","35,441.03","35,000.00","35640YAG2","US35640YAG26","-","98.06","United States","-","USD","4.01","7.09","1.00","Jan 15, 2027","6.63","4.08","-","7.09","4.08","7.09","USD","Jul 07, 2021","Jul 07, 2021"
"CARVANA CO 144A","Corporates","Fixed Income","34,984.99","0.28","34,984.99","35,000.00","146869AF9","US146869AF95","-","98.80","United States","-","USD","4.30","5.77","1.00","Apr 15, 2027","5.50","4.47","-","5.77","4.47","5.77","USD","Mar 29, 2021","Mar 29, 2021"
"DCP MIDSTREAM OPERATING LP","Corporates","Fixed Income","34,829.62","0.28","34,829.62","30,000.00","23311VAJ6","US23311VAJ61","-","113.51","United States","-","USD","4.59","2.96","1.00","Jul 15, 2027","5.63","4.71","-","2.86","4.52","2.86","USD","Jun 24, 2020","Jun 24, 2020"
"MGM CHINA HOLDINGS LTD 144A","Corporates","Fixed Income","34,813.62","0.28","34,813.62","35,000.00","55300RAG6","US55300RAG65","-","95.91","Macau","-","USD","4.25","5.69","1.00","Feb 01, 2027","4.75","4.28","-","5.69","4.28","5.69","USD","Mar 31, 2021","Mar 31, 2021"
"TOLL BROTHERS FINANCE CORP.","Corporates","Fixed Income","33,991.62","0.28","33,991.62","30,000.00","88947EAS9","US88947EAS90","BDFXGP1","111.87","United States","-","USD","4.44","2.43","1.00","Mar 15, 2027","4.88","4.58","-","2.33","4.39","2.33","USD","Mar 10, 2017","Mar 10, 2017"
"TAYLOR MORRISON COMMUNITIES INC 144A","Corporates","Fixed Income","33,757.23","0.27","33,757.23","30,000.00","87724RAA0","US87724RAA05","BJR4FL3","112.26","United States","-","USD","4.59","3.39","1.00","Jun 15, 2027","5.88","4.70","-","3.29","4.52","3.29","USD","Jun 05, 2019","Jun 05, 2019"
"COMMSCOPE TECHNOLOGIES LLC 144A","Corporates","Fixed Income","33,498.23","0.27","33,498.23","35,000.00","20338HAB9","US20338HAB96","BF08257","94.24","United States","-","USD","4.39","6.31","1.00","Mar 15, 2027","5.00","4.42","-","6.31","4.42","6.31","USD","Mar 13, 2017","Mar 13, 2017"
"AMERIGAS PARTNERS LP/AMERIGAS FINA","Corporates","Fixed Income","33,475.76","0.27","33,475.76","30,000.00","030981AL8","US030981AL88","BYNHPQ6","110.93","United States","-","USD","4.54","3.50","1.00","May 20, 2027","5.75","4.64","-","3.41","4.45","3.41","USD","Feb 13, 2017","Feb 13, 2017"
"REALOGY GROUP LLC 144A","Corporates","Fixed Income","33,234.23","0.27","33,234.23","30,000.00","75606DAG6","US75606DAG60","BJY5HL3","108.44","United States","-","USD","0.25","7.40","1.00","Apr 01, 2027","9.38","4.07","-","3.39","0.25","3.39","USD","Mar 29, 2019","Mar 29, 2019"
"SOUTHWESTERN ENERGY COMPANY","Corporates","Fixed Income","32,918.55","0.27","32,918.55","30,000.00","845467AN9","US845467AN98","BZ0WZ83","107.79","United States","-","USD","0.73","6.12","1.00","Oct 01, 2027","7.75","4.57","-","2.35","0.72","2.35","USD","Sep 25, 2017","Sep 25, 2017"
"SEAGATE HDD CAYMAN","Corporates","Fixed Income","32,915.47","0.27","32,915.47","30,000.00","81180WAR2","US81180WAR25","BY7RLD1","109.31","United States","-","USD","4.66","3.00","1.00","Jun 01, 2027","4.88","4.77","-","2.92","4.57","2.92","USD","May 14, 2015","May 14, 2015"
"BUILDERS FIRSTSOURCE INC 144A","Corporates","Fixed Income","32,881.24","0.27","32,881.24","31,000.00","12008RAM9","US12008RAM97","BJVRGC6","105.51","United States","-","USD","0.42","5.56","1.00","Jun 01, 2027","6.75","4.50","-","1.54","0.41","1.54","USD","May 30, 2019","May 30, 2019"
"UNISYS CORPORATION 144A","Corporates","Fixed Income","32,846.65","0.27","32,846.65","30,000.00","909214BV9","US909214BV97","-","108.34","United States","-","USD","2.55","5.20","1.00","Nov 01, 2027","6.88","4.77","-","3.94","1.71","3.94","USD","Oct 29, 2020","Oct 29, 2020"
"HEXION INC 144A","Corporates","Fixed Income","32,834.48","0.27","32,834.48","30,000.00","42829LAF1","US42829LAF13","BJHNY80","105.82","United States","-","USD","0.84","6.60","1.00","Jul 15, 2027","7.88","4.33","-","4.14","0.51","4.14","USD","Jul 01, 2019","Jul 01, 2019"
"WYNN MACAU LTD 144A","Corporates","Fixed Income","32,828.50","0.27","32,828.50","35,000.00","98313RAD8","US98313RAD89","BFB5MD5","92.44","Macau","-","USD","4.78","7.12","1.00","Oct 01, 2027","5.50","4.73","-","7.12","4.73","7.12","USD","Sep 20, 2017","Sep 20, 2017"
"NEXTERA ENERGY OPERATING PARTNERS 144A","Corporates","Fixed Income","32,746.20","0.27","32,746.20","30,000.00","65342QAB8","US65342QAB86","BZ6CT29","107.83","United States","-","USD","4.90","3.00","1.00","Sep 15, 2027","4.50","4.99","-","2.94","4.79","2.94","USD","Sep 25, 2017","Sep 25, 2017"
"NOKIA OYJ","Corporates","Fixed Income","32,658.87","0.26","32,658.87","30,000.00","654902AE5","US654902AE56","BF4SNT4","108.63","Finland","-","USD","4.89","2.66","1.00","Jun 12, 2027","4.38","4.86","-","2.66","4.86","2.66","USD","Jun 12, 2017","Jun 12, 2017"
"RADIAN GROUP INC","Corporates","Fixed Income","32,625.42","0.26","32,625.42","30,000.00","750236AW1","US750236AW16","BJQ3RC6","107.32","United States","-","USD","4.32","3.33","1.00","Mar 15, 2027","4.88","4.55","-","3.19","4.16","3.19","USD","Jun 24, 2019","Jun 24, 2019"
"SURGERY CENTER HOLDINGS INC 144A","Corporates","Fixed Income","32,528.73","0.26","32,528.73","30,000.00","86881WAD4","US86881WAD48","BJWZMN2","106.32","United States","-","USD","0.29","8.49","1.00","Apr 15, 2027","10.00","4.02","-","5.01","0.28","5.01","USD","Apr 11, 2019","Apr 11, 2019"
"PARKLAND FUEL CORP 144A","Corporates","Fixed Income","32,493.91","0.26","32,493.91","30,000.00","70137TAP0","US70137TAP03","BK60HG8","105.60","Canada","-","USD","1.57","4.71","1.00","Jul 15, 2027","5.88","4.60","-","3.46","0.52","3.46","USD","Jul 10, 2019","Jul 10, 2019"
"CHEMOURS COMPANY","Corporates","Fixed Income","32,456.04","0.26","32,456.04","30,000.00","163851AE8","US163851AE83","BDFVFH0","107.50","United States","-","USD","4.58","3.82","1.00","May 15, 2027","5.38","4.65","-","3.75","4.46","3.75","USD","May 23, 2017","May 23, 2017"
"EW SCRIPPS CO 144A","Corporates","Fixed Income","32,335.21","0.26","32,335.21","30,000.00","81104PAA7","US81104PAA75","BJ9NGK4","105.08","United States","-","USD","2.07","4.82","1.00","Jul 15, 2027","5.88","4.60","-","4.30","2.29","4.30","USD","Jul 26, 2019","Jul 26, 2019"
"AMKOR TECHNOLOGY INC 144A","Corporates","Fixed Income","32,325.81","0.26","32,325.81","30,000.00","031652BK5","US031652BK50","BJHGB00","105.80","United States","-","USD","0.22","5.43","1.00","Sep 15, 2027","6.63","4.66","-","2.39","0.20","2.39","USD","Mar 15, 2019","Mar 15, 2019"
"ACADEMY LTD 144A","Corporates","Fixed Income","32,257.70","0.26","32,257.70","30,000.00","00401YAA8","US00401YAA82","-","106.76","United States","-","USD","2.91","4.67","1.00","Nov 15, 2027","6.00","4.92","-","3.78","1.76","3.78","USD","Nov 06, 2020","Nov 06, 2020"
"BCPE CYCLE MERGER SUB II INC 144A","Corporates","Fixed Income","32,167.59","0.26","32,167.59","30,000.00","07335BAA4","US07335BAA44","-","102.33","United States","-","USD","2.98","10.06","1.00","Jul 15, 2027","10.63","3.95","-","9.57","2.09","9.57","USD","Jun 28, 2019","Jun 28, 2019"
"BERRY PLASTICS ESCROW CORP 144A","Corporates","Fixed Income","32,108.33","0.26","32,108.33","30,000.00","085770AB1","US085770AB14","BJKFFK2","104.43","United States","-","USD","0.94","4.71","1.00","Jul 15, 2027","5.63","4.63","-","2.50","0.52","2.50","USD","Jun 05, 2019","Jun 05, 2019"
"NUSTAR LOGISTICS LP","Corporates","Fixed Income","32,062.01","0.26","32,062.01","30,000.00","67059TAE5","US67059TAE55","BF0L7Z1","105.89","United States","-","USD","4.50","4.37","1.00","Apr 28, 2027","5.63","4.56","-","4.32","4.37","4.32","USD","Apr 28, 2017","Apr 28, 2017"
"TRANSDIGM INC","Corporates","Fixed Income","32,048.20","0.26","32,048.20","30,000.00","893647BH9","US893647BH98","BJV3SS4","104.62","United States","-","USD","0.20","6.44","1.00","Mar 15, 2027","7.50","4.20","-","3.06","0.20","3.06","USD","Sep 15, 2019","Sep 16, 2019"
"BAYTEX ENERGY CORP 144A","Corporates","Fixed Income","32,032.65","0.26","32,032.65","30,000.00","07317QAH8","US07317QAH83","-","104.59","Canada","-","USD","3.66","7.67","1.00","Apr 01, 2027","8.75","4.10","-","7.46","3.45","7.46","USD","Feb 05, 2020","Feb 05, 2020"
"ARCHROCK PARTNERS LP 144A","Corporates","Fixed Income","32,029.12","0.26","32,029.12","30,000.00","03959KAA8","US03959KAA88","BJSDZR5","105.05","United States","-","USD","2.13","5.75","1.00","Apr 01, 2027","6.88","4.32","-","5.17","2.86","5.17","USD","Mar 21, 2019","Mar 21, 2019"
"COMPASS MINERALS INTERNATIONAL INC 144A","Corporates","Fixed Income","31,977.15","0.26","31,977.15","30,000.00","20451NAG6","US20451NAG60","BL2G381","106.03","United States","-","USD","1.48","5.54","1.00","Dec 01, 2027","6.75","4.85","-","3.65","0.88","3.65","USD","Nov 26, 2019","Nov 26, 2019"
"NCR CORPORATION 144A","Corporates","Fixed Income","31,936.10","0.26","31,936.10","30,000.00","62886EAU2","US62886EAU29","BK20CK1","104.54","United States","-","USD","1.42","4.82","1.00","Sep 01, 2027","5.75","4.73","-","3.11","0.64","3.11","USD","Aug 21, 2019","Aug 21, 2019"
"CATALENT PHARMA SOLUTIONS INC 144A","Corporates","Fixed Income","31,845.17","0.26","31,845.17","30,000.00","14879EAE8","US14879EAE86","BHWTW30","103.85","United States","-","USD","1.20","4.21","1.00","Jul 15, 2027","5.00","4.71","-","2.41","0.52","2.41","USD","Jun 27, 2019","Jun 27, 2019"
"BAUSCH HEALTH COMPANIES INC 144A","Corporates","Fixed Income","31,816.87","0.26","31,816.87","30,000.00","071734AC1","US071734AC18","BHTG9P5","103.88","United States","-","USD","1.86","4.95","1.00","Aug 15, 2027","5.75","4.68","-","3.97","0.60","3.97","USD","Mar 08, 2019","Mar 08, 2019"
"GREIF INC 144A","Corporates","Fixed Income","31,775.00","0.26","31,775.00","30,000.00","397624AH0","US397624AH07","BJJQGY7","103.75","United States","-","USD","0.47","5.65","1.00","Mar 01, 2027","6.50","4.28","-","3.30","0.16","3.30","USD","Feb 11, 2019","Feb 11, 2019"
"AMERICAN AXLE AND MANUFACTURING IN","Corporates","Fixed Income","31,707.60","0.26","31,707.60","30,000.00","02406PAU4","US02406PAU49","BDZVHM9","104.07","United States","-","USD","0.35","5.59","1.00","Apr 01, 2027","6.50","4.36","-","3.06","0.25","3.06","USD","Oct 01, 2017","Feb 01, 2018"
"DANA INC","Corporates","Fixed Income","31,705.74","0.26","31,705.74","30,000.00","235825AF3","US235825AF32","-","105.00","United States","-","USD","1.58","4.40","1.00","Nov 15, 2027","5.38","4.99","-","2.60","0.85","2.60","USD","Nov 20, 2019","Nov 20, 2019"
"CLEAN HARBORS INC 144A","Corporates","Fixed Income","31,660.78","0.26","31,660.78","30,000.00","184496AN7","US184496AN71","BJR6WN0","103.29","United States","-","USD","1.73","4.20","1.00","Jul 15, 2027","4.88","4.73","-","3.19","0.52","3.19","USD","Jul 02, 2019","Jul 02, 2019"
"PENN NATIONAL GAMING INC 144A","Corporates","Fixed Income","31,645.12","0.26","31,645.12","30,000.00","707569AS8","US707569AS84","BYTNJ00","102.89","United States","-","USD","0.94","4.97","1.00","Jan 15, 2027","5.63","4.25","-","4.46","0.07","4.46","USD","Jan 19, 2017","Jan 19, 2017"
"MATTAMY GROUP CORP 144A","Corporates","Fixed Income","31,613.80","0.26","31,613.80","30,000.00","57701RAJ1","US57701RAJ14","BJR45J1","105.15","Canada","-","USD","1.69","4.26","1.00","Dec 15, 2027","5.25","5.09","-","2.50","0.93","2.50","USD","Dec 05, 2019","Dec 05, 2019"
