iShares® iBonds® Dec 2024 Term Corporate ETF
Fund Holdings as of,"Dec 31, 2021"
Inception Date,"Mar 11, 2015"
Shares Outstanding,"60,550,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Accrual Date,Effective Date
"US BANCORP","Corporates","Fixed Income","4,589,828.62","0.29","4,589,828.62","4,399,000.00","91159HHX1","US91159HHX17","BK6YKN8","103.34","United States","-","USD","2.48","1.09","1.00","Jul 30, 2024","2.40","2.48","-","1.04","2.41","1.04","USD","Jul 29, 2019","Jul 29, 2019"
"ALPHABET INC","Corporates","Fixed Income","4,584,193.09","0.29","4,584,193.09","4,295,000.00","02079KAB3","US02079KAB35","BYXFXV1","105.55","United States","-","USD","2.07","0.77","1.00","Feb 25, 2024","3.38","2.06","-","0.77","2.06","0.77","USD","Feb 25, 2016","Apr 27, 2016"
"ROYAL BANK OF SCOTLAND GROUP PLC","Corporates","Fixed Income","4,578,355.08","0.29","4,578,355.08","4,226,000.00","780099CH8","US780099CH81","BMSSMC5","107.87","United Kingdom","-","USD","2.28","1.77","1.00","May 28, 2024","5.13","2.27","-","1.77","2.27","1.77","USD","May 28, 2014","May 28, 2014"
"MARSH & MCLENNAN COMPANIES INC","Corporates","Fixed Income","4,530,294.14","0.29","4,530,294.14","4,234,000.00","571748BF8","US571748BF82","BJ2NY85","105.86","United States","-","USD","2.04","1.18","1.00","Mar 15, 2024","3.88","2.10","-","1.08","2.03","1.08","USD","Jan 15, 2019","Jan 15, 2019"
"WILLIAMS COMPANIES INC","Corporates","Fixed Income","4,526,518.53","0.29","4,526,518.53","4,220,000.00","969457BW9","US969457BW96","BNH5718","107.18","United States","-","USD","2.15","1.59","1.00","Jun 24, 2024","4.55","2.36","-","1.28","2.13","1.28","USD","Jun 24, 2014","Jun 24, 2014"
"SANTANDER UK PLC","Corporates","Fixed Income","4,524,806.00","0.29","4,524,806.00","4,225,000.00","80283LAJ2","US80283LAJ26","BYVG9X0","105.90","United Kingdom","-","USD","2.10","1.27","1.00","Mar 13, 2024","4.00","2.09","-","1.27","2.09","1.27","USD","Mar 13, 2014","Mar 13, 2014"
"DUKE ENERGY CORP","Corporates","Fixed Income","4,522,205.98","0.29","4,522,205.98","4,271,000.00","26441CAN5","US26441CAN56","BLBWJ82","105.09","United States","-","USD","1.98","1.48","1.00","Apr 15, 2024","3.75","2.19","-","1.21","1.95","1.21","USD","Apr 04, 2014","Apr 04, 2014"
"TOTAL CAPITAL INTERNATIONAL SA","Corporates","Fixed Income","4,520,936.64","0.29","4,520,936.64","4,224,000.00","89153VAL3","US89153VAL36","BJ05TG6","106.19","France","-","USD","2.18","0.99","1.00","Apr 10, 2024","3.75","2.18","-","0.99","2.18","0.99","USD","Jan 15, 2014","Jan 15, 2014"
"CISCO SYSTEMS INC","Corporates","Fixed Income","4,509,762.17","0.29","4,509,762.17","4,204,000.00","17275RAN2","US17275RAN26","BK27RQ3","106.10","United States","-","USD","2.08","0.79","1.00","Mar 04, 2024","3.63","2.08","-","0.79","2.08","0.79","USD","Mar 03, 2014","Mar 03, 2014"
"MASTERCARD INC","Corporates","Fixed Income","4,487,250.13","0.29","4,487,250.13","4,221,000.00","57636QAB0","US57636QAB05","BL10N39","105.46","United States","-","USD","2.16","0.92","1.00","Apr 01, 2024","3.38","2.16","-","0.92","2.16","0.92","USD","Mar 31, 2014","Mar 31, 2014"
"TARGET CORP","Corporates","Fixed Income","4,441,410.96","0.28","4,441,410.96","4,116,000.00","87612EBD7","US87612EBD76","BNN8175","106.16","United States","-","USD","2.37","1.00","1.00","Jul 01, 2024","3.50","2.37","-","1.00","2.37","1.00","USD","Jun 26, 2014","Jun 26, 2014"
"AT&T INC","Corporates","Fixed Income","4,439,479.11","0.28","4,439,479.11","4,114,000.00","00206RDC3","US00206RDC34","BD20MG8","106.80","United States","-","USD","1.92","1.37","1.00","Apr 01, 2024","4.45","2.13","-","1.01","1.91","1.01","USD","Oct 01, 2015","Mar 17, 2016"
"AMERICAN TOWER CORP","Corporates","Fixed Income","4,438,839.94","0.28","4,438,839.94","4,052,000.00","03027XAD2","US03027XAD21","BD035P9","107.66","United States","-","USD","2.00","1.33","1.00","Feb 15, 2024","5.00","2.00","-","1.33","2.00","1.33","USD","Aug 19, 2013","Aug 19, 2013"
"RAYTHEON TECHNOLOGIES CORPORATION","Corporates","Fixed Income","4,391,809.89","0.28","4,391,809.89","4,180,000.00","75513ECG4","US75513ECG44","-","104.13","United States","-","USD","1.99","1.30","1.00","Mar 15, 2024","3.20","2.12","-","1.15","1.96","1.15","USD","Sep 15, 2020","Dec 08, 2020"
"SUNTRUST BANK MTN","Corporates","Fixed Income","4,380,342.75","0.28","4,380,342.75","4,151,000.00","86787EBC0","US86787EBC03","BDFZ453","104.72","United States","-","USD","2.10","1.07","1.00","Apr 01, 2024","3.20","2.16","-","0.99","2.08","0.99","USD","Mar 18, 2019","Mar 18, 2019"
"3M CO MTN","Corporates","Fixed Income","4,367,761.16","0.28","4,367,761.16","4,127,000.00","88579YBB6","US88579YBB65","BFWNJF9","104.60","United States","-","USD","1.97","1.05","1.00","Feb 14, 2024","3.25","2.03","-","0.96","1.96","0.96","USD","Sep 14, 2018","Sep 14, 2018"
"CHEVRON CORP","Corporates","Fixed Income","4,366,852.88","0.28","4,366,852.88","4,158,000.00","166764BT6","US166764BT68","BF01Z68","104.07","United States","-","USD","1.96","0.99","1.00","Mar 03, 2024","2.90","2.09","-","0.84","1.93","0.84","USD","Mar 03, 2017","Mar 03, 2017"
"TORONTO-DOMINION BANK/THE MTN","Corporates","Fixed Income","4,349,433.84","0.28","4,349,433.84","4,115,000.00","89114QCB2","US89114QCB23","-","104.70","Canada","-","USD","2.11","1.07","1.00","Mar 11, 2024","3.25","2.11","-","1.07","2.11","1.07","USD","Mar 11, 2019","Mar 11, 2019"
"BARCLAYS PLC","Corporates","Fixed Income","4,339,005.78","0.28","4,339,005.78","4,014,000.00","06738EAC9","US06738EAC93","BQR7Y25","106.76","United Kingdom","-","USD","2.54","1.79","1.00","Sep 11, 2024","4.38","2.52","-","1.79","2.52","1.79","USD","Sep 11, 2014","Sep 11, 2014"
"COCA-COLA CO","Corporates","Fixed Income","4,335,942.01","0.28","4,335,942.01","4,228,000.00","191216CL2","US191216CL26","BJK0DS1","101.99","United States","-","USD","2.61","0.99","1.00","Sep 06, 2024","1.75","2.60","-","0.99","2.60","0.99","USD","Sep 06, 2019","Sep 06, 2019"
"TYSON FOODS INC","Corporates","Fixed Income","4,312,291.66","0.27","4,312,291.66","3,998,000.00","902494AX1","US902494AX19","BQ0Q9T1","106.37","United States","-","USD","2.27","1.46","1.00","Aug 15, 2024","3.95","2.47","-","1.22","2.25","1.22","USD","Aug 08, 2014","Aug 08, 2014"
"DELL INTERNATIONAL LLC","Corporates","Fixed Income","4,301,851.94","0.27","4,301,851.94","3,982,000.00","24703TAB2","US24703TAB26","-","106.19","United States","-","USD","2.32","1.51","1.00","Jul 15, 2024","4.00","2.38","-","1.43","2.31","1.43","USD","Jan 15, 2021","Jun 15, 2021"
"GENERAL MOTORS FINANCIAL CO INC","Corporates","Fixed Income","4,277,139.40","0.27","4,277,139.40","4,029,000.00","37045XBW5","US37045XBW56","BDVK8Z0","105.30","United States","-","USD","2.04","1.58","1.00","Apr 13, 2024","3.95","2.17","-","1.40","2.02","1.40","USD","Apr 13, 2017","Apr 13, 2017"
"BP CAPITAL MARKETS PLC","Corporates","Fixed Income","4,222,399.73","0.27","4,222,399.73","3,944,000.00","05565QCP1","US05565QCP19","BJT16F3","105.57","United Kingdom","-","USD","2.02","1.13","1.00","Feb 10, 2024","3.81","2.01","-","1.13","2.01","1.13","USD","Feb 10, 2014","Feb 10, 2014"
"REPUBLIC SERVICES INC","Corporates","Fixed Income","4,215,370.72","0.27","4,215,370.72","4,059,000.00","760759AU4","US760759AU48","BKPHQF2","102.91","United States","-","USD","2.48","1.37","1.00","Aug 15, 2024","2.50","2.52","-","1.33","2.44","1.33","USD","Aug 07, 2019","Aug 07, 2019"
"EQUINIX INC","Corporates","Fixed Income","4,201,675.39","0.27","4,201,675.39","4,060,000.00","29444UBC9","US29444UBC99","BK9QHP2","103.18","United States","-","USD","2.73","1.49","1.00","Nov 18, 2024","2.63","2.77","-","1.46","2.68","1.46","USD","Nov 18, 2019","Nov 18, 2019"
"ENTERPRISE PRODUCTS OPERATING LLC","Corporates","Fixed Income","4,197,091.34","0.27","4,197,091.34","3,937,000.00","29379VBB8","US29379VBB80","BJT1675","105.13","United States","-","USD","1.80","1.44","1.00","Feb 15, 2024","3.90","2.02","-","1.12","1.79","1.12","USD","Feb 12, 2014","Feb 12, 2014"
"LLOYDS BANKING GROUP PLC","Corporates","Fixed Income","4,151,854.90","0.26","4,151,854.90","3,827,000.00","53944YAA1","US53944YAA10","BSD9BG2","107.78","United Kingdom","-","USD","2.68","1.69","1.00","Nov 04, 2024","4.50","2.67","-","1.69","2.67","1.69","USD","Nov 04, 2014","Nov 04, 2014"
"MCKESSON CORP","Corporates","Fixed Income","4,144,116.06","0.26","4,144,116.06","3,903,000.00","581557BE4","US581557BE41","BKKMXM8","105.06","United States","-","USD","1.89","1.46","1.00","Mar 15, 2024","3.80","2.10","-","1.17","1.87","1.17","USD","Mar 10, 2014","Mar 10, 2014"
"ING GROEP NV","Corporates","Fixed Income","4,119,113.85","0.26","4,119,113.85","3,897,000.00","456837AP8","US456837AP87","BJFFD47","104.89","Netherlands","-","USD","2.18","1.36","1.00","Apr 09, 2024","3.55","2.17","-","1.36","2.17","1.36","USD","Apr 09, 2019","Apr 09, 2019"
"AT&T CORP","Corporates","Fixed Income","4,118,308.88","0.26","4,118,308.88","4,124,000.00","00206RMJ8","US00206RMJ85","-","99.62","United States","-","USD","1.55","1.07","1.00","Mar 25, 2024","0.90","2.20","-","1.07","2.20","1.07","USD","Mar 23, 2021","Mar 23, 2021"
"SANTANDER HOLDINGS USA INC","Corporates","Fixed Income","4,104,262.45","0.26","4,104,262.45","3,928,000.00","80282KAW6","US80282KAW62","BKBD1Z9","104.25","United States","-","USD","2.28","1.71","1.00","Jun 07, 2024","3.50","2.33","-","1.65","2.25","1.65","USD","Jun 07, 2019","Jun 07, 2019"
"BRANCH BANKING AND TRUST COMPANY","Corporates","Fixed Income","4,096,813.40","0.26","4,096,813.40","3,968,000.00","07330NAT2","US07330NAT28","BKV3171","103.10","United States","-","USD","2.80","1.07","1.00","Dec 06, 2024","2.15","2.84","-","1.04","2.76","1.04","USD","Dec 06, 2019","Dec 06, 2019"
"BANK OF MONTREAL MTN","Corporates","Fixed Income","4,085,834.24","0.26","4,085,834.24","4,130,000.00","06367TQW3","US06367TQW35","-","98.63","Canada","-","USD","2.49","1.18","1.00","Jul 09, 2024","0.63","2.48","-","1.18","2.48","1.18","USD","Jul 09, 2021","Jul 12, 2021"
"BAXTER INTERNATIONAL INC 144A","Corporates","Fixed Income","4,061,711.97","0.26","4,061,711.97","4,060,000.00","071813CF4","US071813CF41","-","99.93","United States","-","USD","2.85","1.35","1.00","Nov 29, 2024","1.32","2.84","-","1.35","2.84","1.35","USD","Dec 01, 2021","Dec 01, 2021"
"PHILIP MORRIS INTERNATIONAL INC","Corporates","Fixed Income","4,057,534.52","0.26","4,057,534.52","3,886,000.00","718172CH0","US718172CH08","BJK36L4","103.94","United States","-","USD","2.19","1.16","1.00","May 01, 2024","2.88","2.25","-","1.10","2.17","1.10","USD","May 01, 2019","May 01, 2019"
"CVS HEALTH CORP","Corporates","Fixed Income","4,048,511.16","0.26","4,048,511.16","3,871,000.00","126650DE7","US126650DE72","BK5R470","103.59","United States","-","USD","2.47","1.23","1.00","Aug 15, 2024","2.63","2.51","-","1.18","2.44","1.18","USD","Aug 15, 2019","Aug 15, 2019"
"TOTAL CAPITAL INTERNATIONAL SA","Corporates","Fixed Income","4,042,494.31","0.26","4,042,494.31","3,772,000.00","89153VAG4","US89153VAG41","BCZM4V3","105.47","France","-","USD","1.95","0.99","1.00","Jan 15, 2024","3.70","1.94","-","0.99","1.94","0.99","USD","Aug 12, 2013","Aug 12, 2013"
"PNC FINANCIAL SERVICES GROUP INC (","Corporates","Fixed Income","4,039,250.90","0.26","4,039,250.90","3,801,000.00","693475AV7","US693475AV76","BJ2XK65","104.73","United States","-","USD","1.90","1.17","1.00","Jan 23, 2024","3.50","1.97","-","1.08","1.89","1.08","USD","Jan 23, 2019","Jan 23, 2019"
"BOSTON SCIENTIFIC CORPORATION","Corporates","Fixed Income","4,004,376.48","0.26","4,004,376.48","3,786,000.00","101137AV9","US101137AV96","BJ88TT0","104.62","United States","-","USD","2.01","1.28","1.00","Mar 01, 2024","3.45","2.07","-","1.20","2.00","1.20","USD","Feb 25, 2019","Feb 25, 2019"
"TRUIST FINANCIAL CORP MTN","Corporates","Fixed Income","4,001,278.21","0.25","4,001,278.21","3,808,000.00","05531FBB8","US05531FBB85","BYWG553","104.56","United States","-","USD","2.65","1.20","1.00","Oct 26, 2024","2.85","2.70","-","1.15","2.63","1.15","USD","Oct 26, 2017","Oct 26, 2017"
"BAT CAPITAL CORP","Corporates","Fixed Income","3,964,574.07","0.25","3,964,574.07","3,814,000.00","05526DBG9","US05526DBG97","BGMGLW6","103.06","United Kingdom","-","USD","2.52","1.62","1.00","Sep 06, 2024","2.79","2.56","-","1.58","2.48","1.58","USD","Sep 06, 2019","Sep 06, 2019"
"METLIFE INC","Corporates","Fixed Income","3,942,727.11","0.25","3,942,727.11","3,699,000.00","59156RBH0","US59156RBH03","BLLS2L4","105.78","United States","-","USD","2.18","1.02","1.00","Apr 10, 2024","3.60","2.18","-","1.02","2.18","1.02","USD","Apr 10, 2014","Apr 10, 2014"
"ABBVIE INC","Corporates","Fixed Income","3,911,913.16","0.25","3,911,913.16","3,694,000.00","00287YCV9","US00287YCV92","-","105.73","United States","-","USD","2.15","1.47","1.00","Jun 15, 2024","3.85","2.35","-","1.21","2.12","1.21","USD","Jun 15, 2020","Nov 17, 2020"
"HONEYWELL INTERNATIONAL INC","Corporates","Fixed Income","3,880,321.94","0.25","3,880,321.94","3,728,000.00","438516BW5","US438516BW59","BJBLQG2","103.22","United States","-","USD","2.48","1.05","1.00","Aug 15, 2024","2.30","2.53","-","1.01","2.45","1.01","USD","Aug 08, 2019","Aug 08, 2019"
"MITSUBISHI UFJ FINANCIAL GROUP INC","Corporates","Fixed Income","3,861,594.73","0.25","3,861,594.73","3,678,542.00","606822BJ2","US606822BJ24","BJ9MTD5","103.71","Japan","-","USD","2.44","1.32","1.00","Jul 18, 2024","2.80","2.43","-","1.32","2.43","1.32","USD","Jul 18, 2019","Jul 18, 2019"
"SUMITOMO MITSUI FINANCIAL GROUP IN","Corporates","Fixed Income","3,840,289.07","0.24","3,840,289.07","3,713,000.00","86562MBT6","US86562MBT62","BHR4445","102.79","Japan","-","USD","2.64","1.41","1.00","Sep 27, 2024","2.45","2.63","-","1.41","2.63","1.41","USD","Sep 27, 2019","Sep 27, 2019"
"DEUTSCHE BANK AG (NEW YORK BRANCH)","Corporates","Fixed Income","3,837,852.55","0.24","3,837,852.55","3,870,000.00","251526CJ6","US251526CJ68","-","99.09","Germany","-","USD","2.37","1.28","1.00","May 28, 2024","0.90","2.37","-","1.28","2.37","1.28","USD","May 28, 2021","May 28, 2021"
"EBAY INC","Corporates","Fixed Income","3,786,553.26","0.24","3,786,553.26","3,556,000.00","278642AL7","US278642AL76","BPDR864","105.05","United States","-","USD","2.26","1.45","1.00","Aug 01, 2024","3.45","2.45","-","1.25","2.22","1.25","USD","Jul 28, 2014","Jul 28, 2014"
"ARES CAPITAL CORPORATION","Corporates","Fixed Income","3,776,893.24","0.24","3,776,893.24","3,566,000.00","04010LAX1","US04010LAX10","BKKDHD0","105.67","United States","-","USD","2.27","1.82","1.00","Jun 10, 2024","4.20","2.32","-","1.74","2.25","1.74","USD","Jun 10, 2019","Jun 10, 2019"
"LLOYDS BANKING GROUP PLC","Corporates","Fixed Income","3,754,426.81","0.24","3,754,426.81","3,517,000.00","53944YAH6","US53944YAH62","BJR90P7","105.57","United Kingdom","-","USD","2.10","1.32","1.00","Mar 12, 2024","3.90","2.09","-","1.32","2.09","1.32","USD","Mar 12, 2019","Mar 12, 2019"
"HUNTINGTON BANCSHARES INC","Corporates","Fixed Income","3,749,263.67","0.24","3,749,263.67","3,601,000.00","446150AQ7","US446150AQ78","-","103.06","United States","-","USD","2.45","1.42","1.00","Aug 06, 2024","2.63","2.49","-","1.38","2.41","1.38","USD","Aug 06, 2019","Aug 06, 2019"
"XILINX INC","Corporates","Fixed Income","3,739,445.61","0.24","3,739,445.61","3,592,000.00","983919AJ0","US983919AJ06","BDGLXB9","103.86","United States","-","USD","2.22","1.32","1.00","Jun 01, 2024","2.95","2.33","-","1.21","2.18","1.21","USD","May 30, 2017","May 30, 2017"
"CANADIAN IMPERIAL BANK OF COMMERCE","Corporates","Fixed Income","3,730,509.66","0.24","3,730,509.66","3,549,000.00","13607GAP9","US13607GAP90","BHRH8V9","104.35","Canada","-","USD","2.17","1.14","1.00","Apr 02, 2024","3.10","2.17","-","1.14","2.17","1.14","USD","Apr 02, 2019","Apr 02, 2019"
"AERCAP IRELAND CAPITAL DAC / AERCA","Corporates","Fixed Income","3,729,410.40","0.24","3,729,410.40","3,576,000.00","00774MAQ8","US00774MAQ87","-","103.10","Ireland","-","USD","1.98","1.66","1.00","Feb 15, 2024","3.15","2.03","-","1.60","1.95","1.60","USD","Sep 25, 2020","Sep 25, 2020"
"CONAGRA BRANDS INC","Corporates","Fixed Income","3,726,166.08","0.24","3,726,166.08","3,474,000.00","205887CA8","US205887CA82","BGGM5Y0","106.54","United States","-","USD","2.15","1.44","1.00","May 01, 2024","4.30","2.22","-","1.34","2.14","1.34","USD","Oct 22, 2018","Oct 22, 2018"
"CROWN CASTLE INTERNATIONAL CORP","Corporates","Fixed Income","3,721,614.17","0.24","3,721,614.17","3,524,000.00","22822VAG6","US22822VAG68","BF28NV8","104.54","United States","-","USD","2.43","1.46","1.00","Sep 01, 2024","3.20","2.54","-","1.35","2.38","1.35","USD","Aug 01, 2017","Aug 01, 2017"
"BNP PARIBAS SA","Corporates","Fixed Income","3,708,825.88","0.24","3,708,825.88","3,410,000.00","05579T5G7","US05579T5G71","BRJ64K5","107.87","France","-","USD","2.63","1.37","1.00","Oct 15, 2024","4.25","2.63","-","1.37","2.63","1.37","USD","Oct 14, 2014","Oct 14, 2014"
"NEWFIELD EXPLORATION CO","Corporates","Fixed Income","3,701,192.12","0.24","3,701,192.12","3,275,000.00","651290AQ1","US651290AQ17","B8HLLX1","110.20","United States","-","USD","2.31","1.45","1.00","Jul 01, 2024","5.63","2.30","-","1.45","2.30","1.45","USD","Jun 26, 2012","Jun 26, 2012"
"CREDIT SUISSE AG (NEW YORK BRANCH)","Corporates","Fixed Income","3,687,574.62","0.23","3,687,574.62","3,724,000.00","22550L2E0","US22550L2E08","-","98.82","Switzerland","-","USD","2.07","1.07","1.00","Feb 02, 2024","0.50","2.06","-","1.07","2.06","1.07","USD","Feb 02, 2021","Feb 02, 2021"
"UNILEVER CAPITAL CORP","Corporates","Fixed Income","3,687,000.89","0.23","3,687,000.89","3,549,000.00","904764AX5","US904764AX59","BDGKSX3","103.48","Netherlands","-","USD","2.16","1.09","1.00","May 05, 2024","2.60","2.27","-","0.98","2.11","0.98","USD","May 05, 2017","May 05, 2017"
"BROOKFIELD FINANCE LLC","Corporates","Fixed Income","3,686,337.38","0.23","3,686,337.38","3,457,000.00","11271RAA7","US11271RAA77","BYQKZ17","105.63","Canada","-","USD","2.01","1.45","1.00","Apr 01, 2024","4.00","2.14","-","1.25","1.99","1.25","USD","Mar 10, 2017","Mar 10, 2017"
"TOYOTA MOTOR CORPORATION","Corporates","Fixed Income","3,630,898.93","0.23","3,630,898.93","3,655,000.00","892331AL3","US892331AL39","-","99.16","Japan","-","USD","2.19","1.06","1.00","Mar 25, 2024","0.68","2.20","-","1.06","2.20","1.06","USD","Mar 25, 2021","Mar 25, 2021"
"AFLAC INC","Corporates","Fixed Income","3,629,078.77","0.23","3,629,078.77","3,380,000.00","001055AM4","US001055AM48","BSJV4J6","106.91","United States","-","USD","2.74","1.17","1.00","Nov 15, 2024","3.63","2.73","-","1.17","2.73","1.17","USD","Nov 07, 2014","Nov 07, 2014"
"SIMON PROPERTY GROUP LP","Corporates","Fixed Income","3,626,836.20","0.23","3,626,836.20","3,540,000.00","828807DG9","US828807DG99","-","101.85","United States","-","USD","2.50","1.30","1.00","Sep 13, 2024","2.00","2.61","-","1.23","2.37","1.23","USD","Sep 13, 2019","Sep 13, 2019"
"PUBLIC SERVICE ENTERPRISE GROUP IN","Corporates","Fixed Income","3,603,046.03","0.23","3,603,046.03","3,475,000.00","744573AN6","US744573AN60","BJKPG21","103.56","United States","-","USD","2.33","1.40","1.00","Jun 15, 2024","2.88","2.37","-","1.35","2.29","1.35","USD","Jun 05, 2019","Jun 05, 2019"
"BANK OF MONTREAL MTN","Corporates","Fixed Income","3,544,534.74","0.23","3,544,534.74","3,434,000.00","06367WMQ3","US06367WMQ32","BJHNY46","103.20","Canada","-","USD","2.42","1.19","1.00","Jun 28, 2024","2.50","2.42","-","1.19","2.42","1.19","USD","Jun 28, 2019","Jun 28, 2019"
"ANTHEM INC","Corporates","Fixed Income","3,538,927.33","0.23","3,538,927.33","3,344,000.00","036752AC7","US036752AC75","BFMC2N5","105.55","United States","-","USD","2.67","1.40","1.00","Dec 01, 2024","3.35","2.78","-","1.29","2.62","1.29","USD","Nov 21, 2017","Nov 21, 2017"
"US BANCORP MTN","Corporates","Fixed Income","3,538,637.13","0.23","3,538,637.13","3,297,000.00","91159HHK9","US91159HHK95","BV9R149","106.23","United States","-","USD","2.49","1.24","1.00","Sep 11, 2024","3.60","2.55","-","1.17","2.48","1.17","USD","Sep 11, 2014","Sep 11, 2014"
"CATERPILLAR FINANCIAL SERVICES COR MTN","Corporates","Fixed Income","3,528,916.83","0.22","3,528,916.83","3,416,000.00","14913Q3B3","US14913Q3B33","-","102.99","United States","-","USD","2.76","1.08","1.00","Nov 08, 2024","2.15","2.76","-","1.08","2.76","1.08","USD","Nov 08, 2019","Nov 08, 2019"
"MCCORMICK & COMPANY INCORPORATED","Corporates","Fixed Income","3,528,588.42","0.22","3,528,588.42","3,339,000.00","579780AM9","US579780AM94","BF53JF6","104.49","United States","-","USD","2.38","1.40","1.00","Aug 15, 2024","3.15","2.49","-","1.29","2.34","1.29","USD","Aug 11, 2017","Aug 11, 2017"
"TRUIST FINANCIAL CORP MTN","Corporates","Fixed Income","3,505,476.80","0.22","3,505,476.80","3,360,000.00","05531FBH5","US05531FBH55","BJMSSM2","103.29","United States","-","USD","2.43","1.20","1.00","Aug 01, 2024","2.50","2.48","-","1.16","2.40","1.16","USD","Jul 29, 2019","Jul 29, 2019"
"GENERAL MOTORS FINANCIAL CO INC","Corporates","Fixed Income","3,491,729.02","0.22","3,491,729.02","3,307,000.00","37045XCD6","US37045XCD66","BZ6F3T3","105.06","United States","-","USD","2.60","1.67","1.00","Nov 07, 2024","3.50","2.71","-","1.57","2.55","1.57","USD","Nov 07, 2017","Nov 07, 2017"
"CONTINENTAL RESOURCES INC","Corporates","Fixed Income","3,486,399.00","0.22","3,486,399.00","3,330,000.00","212015AN1","US212015AN15","BQRS6M2","104.38","United States","-","USD","2.13","1.94","1.00","Jun 01, 2024","3.80","2.31","-","1.73","2.08","1.73","USD","May 19, 2014","Sep 05, 2014"
"ROYAL BANK OF CANADA MTN","Corporates","Fixed Income","3,471,300.00","0.22","3,471,300.00","3,500,000.00","78016EZX8","US78016EZX83","-","99.00","Canada","-","USD","2.73","1.12","1.00","Oct 07, 2024","0.75","2.72","-","1.12","2.72","1.12","USD","Oct 07, 2021","Oct 07, 2021"
"OMNICOM GROUP INC","Corporates","Fixed Income","3,430,981.88","0.22","3,430,981.88","3,219,000.00","681919BA3","US681919BA38","BRYFY85","105.98","United States","-","USD","2.50","1.49","1.00","Nov 01, 2024","3.65","2.69","-","1.29","2.46","1.29","USD","Oct 29, 2014","Oct 29, 2014"
"BP CAPITAL MARKETS AMERICA INC.","Corporates","Fixed Income","3,398,862.91","0.22","3,398,862.91","3,174,000.00","10373QAD2","US10373QAD25","BGS1HF0","105.56","United States","-","USD","1.93","1.10","1.00","Feb 06, 2024","3.79","2.00","-","1.00","1.92","1.00","USD","Nov 06, 2018","Nov 06, 2018"
"AETNA INC","Corporates","Fixed Income","3,392,669.37","0.22","3,392,669.37","3,198,000.00","00817YAQ1","US00817YAQ17","BSLMTP8","105.64","United States","-","USD","2.55","1.49","1.00","Nov 15, 2024","3.50","2.73","-","1.31","2.50","1.31","USD","Nov 10, 2014","Nov 10, 2014"
"EXXON MOBIL CORP","Corporates","Fixed Income","3,384,894.11","0.22","3,384,894.11","3,208,000.00","30231GAC6","US30231GAC69","BKWHBV6","104.58","United States","-","USD","1.91","1.07","1.00","Mar 15, 2024","3.18","2.12","-","0.81","1.89","0.81","USD","Mar 20, 2014","Mar 20, 2014"
"BANK OF NEW YORK MELLON CORP/THE MTN","Corporates","Fixed Income","3,384,786.77","0.22","3,384,786.77","3,282,000.00","06406RAL1","US06406RAL15","-","102.74","United States","-","USD","2.73","1.11","1.00","Oct 24, 2024","2.10","2.72","-","1.11","2.72","1.11","USD","Oct 24, 2019","Oct 24, 2019"
"MARATHON PETROLEUM CORP","Corporates","Fixed Income","3,378,513.23","0.22","3,378,513.23","3,176,000.00","56585AAG7","US56585AAG76","BQQGYZ6","105.31","United States","-","USD","2.38","1.61","1.00","Sep 15, 2024","3.63","2.56","-","1.42","2.33","1.42","USD","Sep 05, 2014","Sep 05, 2014"
"ENERGY TRANSFER LP","Corporates","Fixed Income","3,376,367.41","0.22","3,376,367.41","3,052,000.00","29278NAM5","US29278NAM56","BJVKHH7","107.92","United States","-","USD","1.68","1.90","1.00","Jan 15, 2024","5.88","1.89","-","1.37","1.67","1.37","USD","Jan 15, 2019","Mar 22, 2019"
"ANTHEM INC","Corporates","Fixed Income","3,376,102.82","0.22","3,376,102.82","3,157,000.00","94973VBJ5","US94973VBJ52","BPYZYG9","105.62","United States","-","USD","2.29","1.31","1.00","Aug 15, 2024","3.50","2.48","-","1.09","2.26","1.09","USD","Aug 12, 2014","Aug 12, 2014"
"EVERGY INC","Corporates","Fixed Income","3,368,451.75","0.21","3,368,451.75","3,262,000.00","30034WAA4","US30034WAA45","-","102.54","United States","-","USD","2.57","1.49","1.00","Sep 15, 2024","2.45","2.60","-","1.46","2.52","1.46","USD","Sep 09, 2019","Sep 09, 2019"
"BOSTON PROPERTIES LP","Corporates","Fixed Income","3,351,019.76","0.21","3,351,019.76","3,156,000.00","10112RAW4","US10112RAW43","BBNXMB7","104.60","United States","-","USD","1.77","1.55","1.00","Feb 01, 2024","3.80","1.98","-","1.26","1.75","1.26","USD","Jun 27, 2013","Jun 27, 2013"
"BECTON DICKINSON AND COMPANY","Corporates","Fixed Income","3,339,748.98","0.21","3,339,748.98","3,182,000.00","075887BV0","US075887BV02","BF2MPF8","104.72","United States","-","USD","2.21","1.38","1.00","Jun 06, 2024","3.36","2.34","-","1.24","2.18","1.24","USD","Jun 06, 2017","Jun 06, 2017"
